[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  94   1   1   0|   0     0 |  27k 6210k|1510489472
  0   1  98   0   1   0|  70k  797k|   0     0 |1510489473
  0   1  99   0   0   0|  78k  875k|   0     0 |1510489474
  1   0  98   0   1   0|  75k  988k|   0     0 |1510489475
  0   1  98   0   1   0|  75k  863k|   0     0 |1510489476
  0   1  95   3   1   0|  74k  969k|   0    40k|1510489477
  1   1  98   0   0   0|  73k  913k|   0     0 |1510489478
  0   1  98   0   1   0|  71k  871k|   0     0 |1510489479
  0   0  99   0   1   0|  74k  913k|   0     0 |1510489480
  1   1  98   0   0   0|  71k  927k|   0     0 |1510489481
  0   1  98   0   1   0|  72k  953k|   0     0 |1510489482
  1   1  95   2   1   0|  72k  901k|   0    12k|1510489483
  0   1  98   0   1   0|  72k  917k|   0     0 |1510489484
  1   1  97   0   1   0|  73k  955k|   0     0 |1510489485
  0   1  99   0   0   0|  72k  929k|   0     0 |1510489486
  1   1  97   0   1   0|  71k  936k|   0     0 |1510489487
  0   0  99   0   1   0|  71k  886k|   0     0 |1510489488
  0   1  65  34   0   0|  70k  907k|   0    16k|1510489489
  1   1  97   0   1   0|  72k  904k|   0     0 |1510489490
  0   1  98   0   1   0|  71k  933k|   0     0 |1510489491
  0   0 100   0   0   0|  72k  927k|   0     0 |1510489492
  1   1  97   0   1   0|  71k  897k|   0     0 |1510489493
  0   1  98   0   1   0|  71k  930k|   0     0 |1510489494
  0   1  96   3   0   0|  70k  930k|   0    12k|1510489495
  1   0  98   0   1   0|  74k  907k|   0     0 |1510489496
  0   1  98   0   1   0|  69k  923k|   0     0 |1510489497
  0   1  99   0   0   0|  72k  845k|   0     0 |1510489498
  0   1  98   0   1   0|  73k  887k|   0     0 |1510489499
  1   0  98   0   1   0|  73k  915k|   0     0 |1510489500
  0   1  96   3   0   0|  72k  888k|   0    16k|1510489501
  0   1  98   0   1   0|  74k  895k|   0     0 |1510489502
  1   1  97   0   1   0|  72k  912k|   0     0 |1510489503
  0   1  98   0   1   0|  70k  896k|   0     0 |1510489504
  0   0 100   0   0   0|  69k  906k|   0     0 |1510489505
  1   1  95   2   1   0|  70k  888k|   0    28k|1510489506
  0   1  98   0   1   0|  71k  891k|   0     0 |1510489507
  0   1  99   0   0   0|  72k  910k|   0     0 |1510489508
  1   0  98   0   1   0|  72k  885k|   0     0 |1510489509
  0   1  98   0   1   0|  71k  894k|   0     0 |1510489510
  0   1  99   0   0   0|  71k  935k|   0    28k|1510489511
  1   1  91   6   1   0|  73k  843k|   0    16k|1510489512
  0   1  98   0   1   0|  71k  876k|   0     0 |1510489513
  0   0 100   0   0   0|  72k  919k|   0     0 |1510489514
  0   1  98   0   1   0|  71k  896k|   0     0 |1510489515
  1   1  97   0   1   0|  70k  937k|   0     0 |1510489516
  0   1  99   0   0   0|  72k  863k|   0     0 |1510489517
  0   0  96   3   1   0|  71k  866k|   0    12k|1510489518
  1   1  97   0   1   0|  72k  879k|   0     0 |1510489519
  0   1  99   0   0   0|  73k  951k|   0     0 |1510489520
  0   1  98   0   1   0|  73k  956k|   0     0 |1510489521
  1   1  97   0   1   0|  70k  894k|   0     0 |1510489522
  0   0 100   0   0   0|  71k  912k|   0     0 |1510489523
  0   1  96   2   1   0|  73k  888k|   0    12k|1510489524
  1   1  97   0   1   0|  71k  925k|   0     0 |1510489525
  0   1  99   0   0   0|  71k  875k|   0     0 |1510489526
  0   0  99   0   1   0|  71k  892k|   0     0 |1510489527
  0   1  98   0   1   0|  73k  871k|   0     0 |1510489528
  1   1  98   0   0   0|  71k  885k|   0     0 |1510489529
  0   1  95   3   1   0|  72k  903k|   0    12k|1510489530
  0   0  99   0   1   0|  68k  907k|   0     0 |1510489531
  1   1  98   0   0   0|  69k  892k|   0     0 |1510489532
