Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,3821.375,225.79679695390797,3.668291666666667,0.22007605744372127
2,3644.7,125.41383212669537,3.837708333333333,0.13166522120210047
Total,7466.075,330.3845524694825,3.753,0.20001607451060147
