[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  92   3   1   0|   0     0 | 154k   47M|1510858205
  1   2  96   0   1   0|8088k  212k|   0     0 |1510858206
  2   2  96   0   1   0|9836k  257k|   0     0 |1510858207
  1   2  95   0   1   0|  10M  273k|   0     0 |1510858208
  2   2  92   3   1   0|  10M  279k|   0    68k|1510858209
  2   2  95   0   2   0|  10M  278k|   0     0 |1510858210
  2   2  95   0   2   0|  11M  284k|   0     0 |1510858211
  1   2  94   0   2   0|  11M  287k|   0     0 |1510858212
  2   2  96   0   2   0|  11M  287k|   0     0 |1510858213
  2   2  93   1   1   0|  10M  280k|   0    12k|1510858214
  2   2  96   0   1   0|  11M  283k|   0     0 |1510858215
  2   2  95   0   2   0|  11M  283k|   0     0 |1510858216
  2   2  95   0   2   0|  11M  284k|   0     0 |1510858217
  2   2  95   0   2   0|  10M  283k|   0     0 |1510858218
  2   2  95   0   1   0|  11M  286k|   0    32k|1510858219
  2   2  95   1   1   0|  11M  291k|   0    12k|1510858220
  2   2  94   0   2   0|  10M  277k|   0     0 |1510858221
  2   2  95   0   2   0|  11M  284k|   0     0 |1510858222
  2   2  95   0   2   0|  11M  289k|   0     0 |1510858223
  2   2  95   0   2   0|  11M  286k|   0     0 |1510858224
  2   2  95   1   1   0|  10M  277k|   0    12k|1510858225
  2   2  95   0   2   0|  11M  293k|   0     0 |1510858226
  2   2  94   0   2   0|  11M  294k|   0     0 |1510858227
  2   2  95   0   2   0|  11M  287k|   0     0 |1510858228
  2   2  95   0   2   0|  11M  290k|   0  4096B|1510858229
  2   2  94   1   1   0|  11M  283k|   0    12k|1510858230
  2   2  95   0   2   0|  11M  290k|   0     0 |1510858231
  2   3  95   0   2   0|  11M  284k|   0     0 |1510858232
  2   2  95   0   1   0|  11M  298k|   0     0 |1510858233
  2   2  95   0   2   0|  11M  295k|   0  4096B|1510858234
  2   2  94   1   1   0|  11M  288k|   0    12k|1510858235
  2   2  95   0   2   0|  10M  274k|   0     0 |1510858236
  2   2  95   0   2   0|  11M  289k|   0     0 |1510858237
  2   2  95   0   2   0|  11M  287k|   0     0 |1510858238
  2   2  95   0   2   0|  11M  288k|   0    20k|1510858239
  1   2  94   1   1   0|  10M  275k|   0    20k|1510858240
  2   2  95   0   2   0|  11M  281k|   0     0 |1510858241
  2   2  95   0   1   0|  11M  298k|   0     0 |1510858242
