Throughput,Latency
4275,3.27
4555,3.07
4515,3.09
4423,3.16
4377,3.2
4420,3.17
4293,3.25
4221,3.32
4466,3.13
4546,3.07
4358,3.21
4266,3.27
4526,3.09
4559,3.07
4598,3.04
4542,3.08
4446,3.14
4428,3.16
4356,3.21
4196,3.33
4213,3.32
4240,3.3
4034,3.44
4148,3.4
4233,3.3
4182,3.32
4433,3.18
4283,3.27
4447,3.14
4513,3.1
4564,3.06
4650,3.0
4598,3.02
4278,3.3
4301,3.25
4279,3.27
4492,3.11
4329,3.23
4216,3.32
4354,3.21
4386,3.19
4341,3.21
4641,3.02
4096,3.41
3918,3.57
4627,3.02
4649,3.01
4591,3.04
4514,3.1
4755,2.94
4585,3.05
4903,2.85
4598,3.03
4257,3.29
4412,3.17
4366,3.2
4337,3.23
4410,3.17
4289,3.26
4376,3.19
4515,3.1
4448,3.14
4531,3.09
4427,3.16
4318,3.24
4356,3.21
4477,3.13
4136,3.29
4268,3.36
4472,3.12
4370,3.2
4202,3.27
4236,3.35
4262,3.28
4362,3.21
4606,3.03
4530,3.09
4495,3.11
4573,3.06
4416,3.17
