Throughput,latency(ms)
34337.3333333,6.20111111111
34169.0,6.25666666667
34683.0,6.18888888889
33930.6666667,6.28
34584.0,6.15555555556
34154.6666667,6.20666666667
33669.3333333,6.30222222222
34011.6666667,6.23333333333
33793.3333333,6.26777777778
34040.6666667,6.19111111111
34038.6666667,6.23777777778
34136.0,6.21111111111
34354.3333333,6.22777777778
34103.6666667,6.23777777778
34342.3333333,6.21888888889
34228.6666667,6.18666666667
33567.6666667,6.20666666667
34173.6666667,6.28888888889
34518.0,6.16
34005.3333333,6.19111111111
34638.0,6.18666666667
34233.3333333,6.22111111111
33531.0,6.30444444444
34232.6666667,6.21777777778
34356.6666667,6.21222222222
34555.6666667,6.14888888889
33884.0,6.28888888889
34095.3333333,6.29333333333
34025.0,6.19333333333
34492.0,6.21777777778
33913.6666667,6.29444444444
34195.0,6.20888888889
34201.3333333,6.23111111111
34256.6666667,6.21222222222
34576.3333333,6.19444444444
34024.6666667,6.25888888889
33259.3333333,6.30666666667
34424.0,6.24666666667
33937.3333333,6.28888888889
34943.6666667,6.19888888889
34004.3333333,6.22
34062.6666667,6.20555555556
34061.6666667,6.25111111111
34098.3333333,6.21111111111
33968.0,6.23666666667
33867.0,6.25
34104.3333333,6.26777777778
33970.3333333,6.31111111111
33564.0,6.32333333333
33874.0,6.30444444444
33985.0,6.22
33530.3333333,6.28666666667
34133.3333333,6.21111111111
33541.0,6.28
34505.6666667,6.18
34094.0,6.27555555556
34305.0,6.19111111111
33770.6666667,6.29888888889
33779.3333333,6.24777777778
34366.6666667,6.25666666667
34123.0,6.26222222222
34389.0,6.24555555556
33961.6666667,6.28333333333
34353.3333333,6.23555555556
34579.0,6.13111111111
33995.6666667,6.30666666667
34356.0,6.23
33580.6666667,6.28333333333
33640.3333333,6.25555555556
34632.3333333,6.14444444444
34193.0,6.28555555556
34274.3333333,6.24444444444
34367.3333333,6.23888888889
34232.3333333,6.23222222222
34218.0,6.24666666667
33750.0,6.24777777778
33970.3333333,6.21555555556
34153.6666667,6.23444444444
34062.0,6.21888888889
33882.6666667,6.26555555556
