Throughput,latency(ms)
31456.3333333,5.20777777778
32658.3333333,5.18555555556
32396.0,5.08555555556
32875.6666667,5.18222222222
32721.6666667,5.12222222222
33154.3333333,5.13111111111
32483.0,5.19555555556
32563.0,5.11777777778
32982.6666667,5.16777777778
33435.0,5.14666666667
32931.0,5.14444444444
32565.3333333,5.08222222222
32866.0,5.13
33071.6666667,5.13333333333
32474.6666667,5.14666666667
32827.0,5.07555555556
32605.0,5.12333333333
32175.3333333,5.15777777778
32896.3333333,5.07666666667
32613.6666667,5.20111111111
32749.6666667,5.11555555556
32375.6666667,5.20222222222
32890.6666667,5.13777777778
32667.3333333,5.19555555556
32822.6666667,5.15777777778
32951.6666667,5.10777777778
32897.0,5.08555555556
32286.3333333,5.20333333333
32827.3333333,5.12555555556
33195.0,5.14666666667
33013.3333333,5.12111111111
32890.6666667,5.14222222222
32885.6666667,5.14
32508.0,5.22111111111
32928.6666667,5.14555555556
32699.3333333,5.24777777778
32906.3333333,5.13222222222
32632.0,5.16
32894.6666667,5.12555555556
33098.0,5.06888888889
32831.3333333,5.2
32390.6666667,5.20888888889
32857.0,5.16444444444
32286.3333333,5.29666666667
32815.6666667,5.09555555556
32295.3333333,5.11777777778
32463.3333333,5.13777777778
32349.0,5.16
33009.0,5.15333333333
32719.6666667,5.15222222222
32282.6666667,5.18777777778
32780.6666667,5.12
32858.0,5.07555555556
31993.0,5.21444444444
32934.6666667,5.17444444444
32945.6666667,5.11888888889
32818.3333333,5.07666666667
32643.6666667,5.13666666667
32595.3333333,5.17666666667
32741.0,5.17333333333
32794.0,5.09333333333
33077.0,5.17777777778
32646.3333333,5.17
32752.6666667,5.19777777778
32770.3333333,5.17555555556
32677.3333333,5.22888888889
32608.0,5.14555555556
32794.3333333,5.18
32855.0,5.11333333333
32566.0,5.24111111111
32693.0,5.16
32701.3333333,5.13111111111
32866.3333333,5.06666666667
33216.6666667,5.12333333333
32828.6666667,5.08111111111
32718.3333333,5.15555555556
32090.6666667,5.31666666667
32951.0,5.03777777778
32947.3333333,5.09111111111
32675.3333333,5.23666666667
32687.3333333,5.17555555556
32120.6666667,5.23222222222
33037.0,5.09333333333
32611.3333333,5.17777777778
32766.3333333,5.13111111111
32481.3333333,5.15555555556
32655.0,5.15666666667
32474.6666667,5.26444444444
33083.6666667,5.13888888889
