Throughput,latency(ms)
13901.3333333,1.29777777778
14583.0,1.24555555556
14192.6666667,1.26666666667
14291.0,1.25333333333
14199.0,1.24222222222
14438.0,1.25333333333
14048.6666667,1.24222222222
14162.0,1.25444444444
14054.6666667,1.26444444444
14823.6666667,1.23444444444
13970.0,1.28222222222
13893.6666667,1.26333333333
14466.0,1.21222222222
14105.0,1.21666666667
13764.0,1.26111111111
14517.6666667,1.20666666667
14035.0,1.26555555556
13994.0,1.25
13827.0,1.23444444444
14858.3333333,1.20222222222
14534.3333333,1.21777777778
14271.6666667,1.24666666667
13956.3333333,1.25222222222
14679.0,1.23
14319.6666667,1.23333333333
14301.3333333,1.24555555556
14039.6666667,1.26333333333
13897.3333333,1.27333333333
14567.0,1.24222222222
14149.0,1.26888888889
14405.3333333,1.25555555556
14518.0,1.22222222222
14040.3333333,1.26777777778
14583.0,1.25333333333
14227.0,1.25
14490.6666667,1.23333333333
14788.0,1.23444444444
14152.0,1.25888888889
14488.0,1.23555555556
14811.0,1.24111111111
14797.6666667,1.23555555556
14232.0,1.28666666667
14822.6666667,1.22666666667
14264.0,1.26888888889
14316.3333333,1.22666666667
14717.0,1.25444444444
14321.6666667,1.24
14094.3333333,1.24666666667
14572.6666667,1.22333333333
14255.3333333,1.24777777778
14337.6666667,1.25444444444
14289.0,1.25222222222
14111.0,1.27222222222
14737.3333333,1.22888888889
14154.3333333,1.24222222222
14207.6666667,1.27333333333
14403.6666667,1.29444444444
14487.0,1.25222222222
15097.3333333,1.21555555556
14534.6666667,1.22888888889
13794.3333333,1.27
13550.0,1.28222222222
13989.0,1.27222222222
14312.6666667,1.25444444444
14325.3333333,1.24888888889
14613.3333333,1.24333333333
14370.6666667,1.27333333333
14180.3333333,1.26555555556
14439.0,1.26666666667
14474.0,1.27555555556
14140.6666667,1.28888888889
13939.0,1.27888888889
14216.6666667,1.26111111111
14321.0,1.23555555556
14016.6666667,1.25111111111
14655.3333333,1.25555555556
14167.0,1.24111111111
14250.0,1.24
14473.6666667,1.24777777778
14288.0,1.25
14909.6666667,1.23111111111
14172.0,1.26
14372.0,1.23333333333
14609.6666667,1.21444444444
14140.0,1.24333333333
13476.3333333,1.27888888889
13841.3333333,1.26555555556
13811.6666667,1.32222222222
13790.3333333,1.29
