Throughput,latency(ms)
17233.3333333,1.87888888889
17279.6666667,1.87666666667
17295.6666667,1.88
17347.6666667,1.91111111111
17003.0,1.94555555556
17073.0,1.92
16944.0,1.94888888889
16979.6666667,1.94333333333
16921.6666667,1.93777777778
16402.3333333,1.96222222222
16582.0,1.96555555556
17746.3333333,1.83444444444
17403.3333333,1.89444444444
17053.0,1.93444444444
16827.3333333,1.95777777778
17081.6666667,1.89777777778
17434.6666667,1.88444444444
17504.3333333,1.87333333333
17635.6666667,1.84111111111
16946.0,1.91777777778
17197.6666667,1.86888888889
17232.6666667,1.90111111111
17227.3333333,1.94222222222
16877.0,1.90777777778
16994.6666667,1.89555555556
17741.3333333,1.83333333333
17724.3333333,1.84
17604.6666667,1.80444444444
17420.6666667,1.86666666667
17218.0,1.88111111111
17269.0,1.85444444444
17509.0,1.82333333333
16790.3333333,1.91111111111
17668.6666667,1.80777777778
16913.3333333,1.94444444444
16836.3333333,1.91222222222
17405.3333333,1.88888888889
17857.0,1.86
17073.6666667,1.90111111111
17264.0,1.86666666667
17003.0,1.87111111111
17116.3333333,1.90444444444
17173.0,1.87555555556
17155.6666667,1.88555555556
17490.3333333,1.85333333333
17345.6666667,1.85444444444
16408.0,1.98555555556
17301.6666667,1.86111111111
17742.0,1.85888888889
17319.0,1.91777777778
17041.6666667,1.90444444444
16952.6666667,1.89888888889
17200.0,1.89888888889
17131.0,1.90444444444
17345.6666667,1.90888888889
17067.3333333,1.95666666667
16788.6666667,1.95111111111
17374.0,1.85222222222
17272.6666667,1.90777777778
17032.0,1.90888888889
17074.0,1.92333333333
17062.6666667,1.89444444444
17343.0,1.87666666667
17561.3333333,1.82111111111
16936.6666667,1.95
17253.3333333,1.91555555556
17357.3333333,1.85888888889
17103.3333333,1.82444444444
17278.0,1.86
17355.6666667,1.85777777778
17205.6666667,1.86444444444
16951.3333333,1.90222222222
16522.0,2.02111111111
17413.0,1.86666666667
17105.3333333,1.89444444444
17127.3333333,1.87111111111
17124.0,1.88
17339.0,1.86444444444
17110.3333333,1.89
17255.3333333,1.86333333333
