[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   1   1   0|   0     0 |  19k 3908k|1510419223
  2   2  95   0   1   0| 863k   57k|   0     0 |1510419224
  2   3  92   0   3   0|3053k  201k|   0     0 |1510419225
  2   4  90   0   4   0|3626k  239k|   0     0 |1510419226
  3   3  88   3   3   0|2957k  195k|   0    40k|1510419227
  2   4  90   0   4   0|3487k  230k|   0     0 |1510419228
  2   2  94   0   2   0|2442k  161k|   0     0 |1510419229
  3   4  89   0   4   0|3446k  227k|   0     0 |1510419230
  2   3  92   0   3   0|2931k  193k|   0     0 |1510419231
  2   3  92   0   3   0|2811k  185k|   0    16k|1510419232
  2   3  89   3   3   0|2590k  171k|   0    24k|1510419233
  2   3  93   0   2   0|2677k  177k|   0     0 |1510419234
  2   3  91   0   4   0|2821k  186k|   0     0 |1510419235
  2   4  92   0   2   0|2608k  173k|   0     0 |1510419236
  3   3  90   0   4   0|3308k  218k|   0     0 |1510419237
  2   3  92   0   3   0|2661k  176k|   0     0 |1510419238
  2   3  92   1   2   0|2523k  166k|   0    12k|1510419239
  2   3  91   0   4   0|2954k  195k|   0     0 |1510419240
  2   3  92   0   3   0|2865k  189k|   0     0 |1510419241
  2   3  93   0   2   0|2422k  160k|   0     0 |1510419242
  2   3  92   0   3   0|2528k  167k|   0     0 |1510419243
  2   2  93   0   3   0|2278k  150k|   0     0 |1510419244
  1   2  93   3   1   0|2042k  135k|   0    12k|1510419245
  2   2  93   0   3   0|2570k  169k|   0     0 |1510419246
  2   3  93   0   2   0|2662k  175k|   0     0 |1510419247
  2   3  92   0   3   0|2933k  194k|   0     0 |1510419248
  2   3  92   0   3   0|2636k  174k|   0     0 |1510419249
  2   3  92   0   3   0|2920k  193k|   0     0 |1510419250
  3   4  89   1   3   0|2840k  187k|   0    12k|1510419251
  2   3  92   0   3   0|2769k  183k|   0  4096B|1510419252
  2   3  92   0   3   0|2722k  180k|   0     0 |1510419253
  2   3  92   0   3   0|2688k  177k|   0     0 |1510419254
  2   3  92   0   3   0|2827k  186k|   0     0 |1510419255
  2   3  92   0   3   0|2757k  182k|   0     0 |1510419256
  3   3  88   2   4   0|3458k  228k|   0    16k|1510419257
  2   4  91   0   3   0|2829k  186k|   0     0 |1510419258
  2   3  92   0   3   0|3152k  208k|   0     0 |1510419259
  2   3  92   0   3   0|2678k  177k|   0     0 |1510419260
  2   2  94   0   2   0|2403k  160k|   0     0 |1510419261
  3   4  90   0   3   0|3123k  206k|   0     0 |1510419262
  2   3  89   2   4   0|2996k  198k|   0    20k|1510419263
  2   4  91   0   3   0|3284k  217k|   0     0 |1510419264
