Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,833.7791666666667,26.295814439625858,4.791708333333333,0.14763405486609926
Total,833.7791666666667,26.295814439625858,4.791708333333333,0.14763405486609926
