[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   0   1   0|   0     0 |3594B  654k|1510999849
  4   6  84   0   6   0|9440k  623k|   0     0 |1510999850
  4   6  84   0   6   0|  10M  691k|   0     0 |1510999851
  4   6  84   0   6   0|  11M  715k|   0     0 |1510999852
  4   7  79   3   7   0|  11M  724k|   0    36k|1510999853
  4   7  81   0   8   0|  11M  729k|   0     0 |1510999854
  4   7  83   0   6   0|  12M  781k|   0     0 |1510999855
  5   6  82   0   7   0|  11M  749k|   0     0 |1510999856
  4   7  83   0   6   0|  11M  741k|   0     0 |1510999857
  5   8  80   0   7   0|  12M  790k|   0     0 |1510999858
  5   7  79   2   7   0|  11M  763k|   0    12k|1510999859
  4   6  84   0   6   0|  11M  764k|   0     0 |1510999860
  5   7  81   0   7   0|  11M  771k|   0     0 |1510999861
  4   6  84   0   6   0|  11M  766k|   0     0 |1510999862
  5   7  81   0   7   0|  12M  788k|   0     0 |1510999863
  4   7  83   0   6   0|  11M  748k|   0     0 |1510999864
  5   6  79   3   7   0|  12M  812k|   0    12k|1510999865
  4   7  83   0   6   0|  12M  786k|   0     0 |1510999866
  5   7  82   0   6   0|  12M  778k|   0     0 |1510999867
  5   6  82   0   7   0|  11M  775k|   0     0 |1510999868
  5   7  81   0   7   0|  12M  791k|   0     0 |1510999869
  5   7  82   0   6   0|  12M  788k|   0     0 |1510999870
  4   7  80   2   7   0|  11M  729k|   0    36k|1510999871
  5   7  81   0   7   0|  12M  785k|   0     0 |1510999872
  4   7  82   0   7   0|  11M  763k|   0     0 |1510999873
  5   7  82   0   6   0|  11M  738k|   0     0 |1510999874
  4   7  82   0   7   0|  11M  741k|   0     0 |1510999875
  5   6  82   0   7   0|  11M  749k|   0  4096B|1510999876
  4   7  81   3   5   0|  11M  736k|   0    12k|1510999877
  4   7  82   0   7   0|  11M  773k|   0     0 |1510999878
  5   7  80   0   8   0|  12M  797k|   0     0 |1510999879
  6   7  80   0   7   0|  11M  713k|   0     0 |1510999880
  5   7  81   0   7   0|  12M  779k|   0    48k|1510999881
  5   7  80   0   8   0|  12M  787k|   0     0 |1510999882
  4   8  78   3   7   0|  12M  780k|   0    20k|1510999883
  6   7  79   0   8   0|  12M  782k|   0     0 |1510999884
  4   7  82   0   7   0|  12M  779k|   0     0 |1510999885
  5   8  80   0   7   0|  12M  786k|   0     0 |1510999886
  5   7  81   0   7   0|  11M  762k|   0     0 |1510999887
  5   8  80   0   7   0|  12M  780k|   0     0 |1510999888
  5   6  80   2   7   0|  11M  751k|   0    12k|1510999889
  5   7  81   0   7   0|  11M  774k|   0     0 |1510999890
  4   7  82   0   7   0|  11M  774k|   0     0 |1510999891
  5   6  83   0   6   0|  11M  762k|   0     0 |1510999892
  4   7  83   0   6   0|  12M  785k|   0     0 |1510999893
  5   7  81   0   7   0|  11M  759k|   0     0 |1510999894
  5   7  79   2   7   0|  11M  771k|   0    12k|1510999895
  4   7  82   0   7   0|  11M  774k|   0     0 |1510999896
  5   7  81   0   7   0|  11M  761k|   0     0 |1510999897
  5   7  81   0   7   0|  11M  770k|   0     0 |1510999898
  6   7  80   0   7   0|  11M  749k|   0     0 |1510999899
  5   7  81   0   7   0|  12M  783k|   0     0 |1510999900
  4   7  80   2   7   0|  11M  775k|   0    12k|1510999901
  4   6  84   0   6   0|  11M  726k|   0     0 |1510999902
  5   8  80   0   7   0|  11M  754k|   0     0 |1510999903
  4   6  83   0   7   0|  11M  717k|   0     0 |1510999904
  5   7  81   0   7   0|  10M  690k|   0     0 |1510999905
  5   7  81   0   7   0|  11M  738k|   0     0 |1510999906
  5   7  79   2   7   0|  11M  749k|   0    12k|1510999907
  5   7  81   0   7   0|  11M  764k|   0     0 |1510999908
  4   6  84   0   6   0|  11M  749k|   0     0 |1510999909
  5   8  78   0   9   0|  11M  728k|   0     0 |1510999910
  5   7  81   0   7   0|  11M  759k|   0     0 |1510999911
  5   7  82   0   6   0|  11M  767k|   0  4096B|1510999912
  5   7  77   3   8   0|  11M  754k|   0    16k|1510999913
  5   7  81   0   7   0|  12M  793k|   0     0 |1510999914
  5   7  81   0   7   0|  11M  718k|   0     0 |1510999915
  4   6  84   0   6   0|  11M  733k|   0     0 |1510999916
  5   7  82   0   6   0|  11M  754k|   0    12k|1510999917
  4   6  84   0   6   0|  11M  716k|   0     0 |1510999918
  5   7  80   1   7   0|  11M  719k|   0    12k|1510999919
  5   8  80   0   7   0|  11M  719k|   0     0 |1510999920
  5   6  81   0   8   0|  11M  731k|   0     0 |1510999921
  4   7  83   0   6   0|  11M  755k|   0     0 |1510999922
  5   7  82   0   6   0|  12M  778k|   0     0 |1510999923
  4   6  84   0   6   0|  11M  725k|   0     0 |1510999924
  5   6  81   2   6   0|  11M  748k|   0    16k|1510999925
  4   7  82   0   7   0|  11M  766k|   0     0 |1510999926
  5   8  80   0   7   0|  12M  785k|   0     0 |1510999927
  5   7  81   0   7   0|  12M  793k|   0     0 |1510999928
  5   6  83   0   6   0|  11M  750k|   0     0 |1510999929
  5   7  81   0   7   0|  11M  718k|   0     0 |1510999930
  4   6  82   2   6   0|  10M  709k|   0    12k|1510999931
  5   6  83   0   6   0|  11M  763k|   0     0 |1510999932
  5   8  81   0   6   0|  12M  778k|   0     0 |1510999933
  4   6  83   0   7   0|  11M  740k|   0     0 |1510999934
  5   8  80   0   7   0|  11M  753k|   0     0 |1510999935
  5   6  83   0   6   0|  11M  733k|   0     0 |1510999936
  4   7  82   1   6   0|  11M  763k|   0    12k|1510999937
  5   7  81   0   7   0|  11M  762k|   0     0 |1510999938
  5   6  83   0   6   0|  11M  746k|   0     0 |1510999939
