  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 57851      0      0       0  57851  57851    834.21   238.56    572.11     12
  7537      0      0       0   7537   7537    650.54   164.46    466.77      0
  8487      0      0       0   8487   8487    712.11   192.54    497.69      4
  8780      0      0       0   8780   8780    682.99   181.12    484.05      8
  7819      0      0       0   7819   7819    804.45   219.75    552.36      5
  9248      0      0       0   9248   9248    684.48   166.28    501.75      5
  9978      0      0       0   9978   9978    667.79   158.78    488.75      6
  9017      0      0       0   9017   9017    596.86   172.11    409.29      0
  8421      0      0       0   8421   8421    708.81   180.32    509.30     12
  8900      0      0       0   8900   8900    670.29   176.39    476.27      0
  7742      0      0       0   7742   7742    596.34   179.11    402.93      0
  8064      0      0       0   8064   8064    657.09   177.99    463.28      0
  7959      0      0       0   7959   7959    642.21   157.63    467.97      0
  7704      0      0       0   7704   7704    547.02   156.21    376.67      0
  7543      0      0       0   7543   7543    726.43   178.13    513.22      0
  7511      0      0       0   7511   7511    649.63   196.54    436.21      0
  7660      0      0       0   7660   7660    584.19   166.01    403.64      4
  7921      0      0       0   7921   7921    716.41   173.80    522.72      5
  8429      0      0       0   8429   8429    715.66   184.61    511.78      0
  8618      0      0       0   8618   8618    631.21   160.51    446.79     17
  8507      0      0       0   8507   8507    597.00   177.06    402.29      0
  7680      0      0       0   7680   7680    621.42   182.35    412.83      0
  8258      0      0       0   8258   8258    746.20   200.95    523.20      0
  7786      0      0       0   7786   7786    656.13   180.04    460.81      4
  8052      0      0       0   8052   8052    786.65   188.03    576.36      2
 10135      0      0       0  10135  10135    933.38   226.10    683.31      1
  7619      0      0       0   7619   7619    845.84   235.98    585.17      0
  8201      0      0       0   8201   8201    903.57   202.35    671.93      0
  9639      0      0       0   9639   9639    650.75   142.48    486.33      0
  9377      0      0       0   9377   9377    718.77   162.42    535.58      8
  7684      0      0       0   7684   7684    747.92   223.70    502.14      0
  5197      0      0       0   5197   5197   1070.51   178.94    877.18      0
  8265      0      0       0   8265   8265    827.19   173.29    636.18      0
  7223      0      0       0   7223   7223    831.76   219.78    591.09      8
  8430      0      0       0   8430   8430    840.64   176.65    632.89      0
  7418      0      0       0   7418   7418    949.81   187.54    735.90      0
  1818      0      0       0   1818   1818   4666.55   193.39   4450.10      0
  8280      0      0       0   8280   8280    772.10   211.66    539.98      0
  8241      0      0       0   8241   8241    888.32   205.88    661.23      0
  8655      0      0       0   8655   8655    876.43   214.02    639.01      0
  8278      0      0       0   8278   8278    842.35   236.30    583.22      4
  8186      0      0       0   8186   8186    932.45   224.78    686.39      0
  8973      0      0       0   8973   8973    855.07   186.53    645.95      0
  8456      0      0       0   8456   8456    788.54   178.56    587.44      0
  6557      0      0       0   6557   6557   1249.63   241.39    983.68      0
  5405      0      0       0   5405   5405   1388.66   248.81   1119.06      0
  8396      0      0       0   8396   8396    889.36   250.67    615.88      1
  8963      0      0       0   8963   8963    949.09   232.16    686.75      1
  8498      0      0       0   8498   8498    918.35   210.43    685.40      5
  8098      0      0       0   8098   8098    790.69   203.09    566.11      2
  7682      0      0       0   7682   7682    741.90   198.44    526.53      0
  8078      0      0       0   8078   8078    825.96   229.87    573.24      0
  7630      0      0       0   7630   7630    700.00   201.10    483.08      0
  7460      0      0       0   7460   7460    797.67   224.06    549.40      0
  7587      0      0       0   7587   7587    708.59   179.47    509.97      0
  7517      0      0       0   7517   7517    814.67   192.66    597.57      0
  7474      0      0       0   7474   7474    863.79   226.10    617.54      0
  7992      0      0       0   7992   7992    784.02   196.70    569.73      0
  7086      0      0       0   7086   7086    895.53   237.52    633.70      1
  7704      0      0       0   7704   7704    736.86   199.81    519.26      0
  7615      0      0       0   7615   7615    709.53   185.29    501.68      0
  8191      0      0       0   8191   8191    816.14   217.04    577.86      1
  7606      0      0       0   7606   7606    710.77   182.88    506.33      0
  7872      0      0       0   7872   7872    951.07   284.66    641.12      0
  7534      0      0       0   7534   7534    875.09   186.81    659.88     13
  8357      0      0       0   8357   8357    844.82   199.39    622.62      3
  8116      0      0       0   8116   8116    987.00   232.65    728.43      0
  8119      0      0       0   8119   8119   1098.73   265.78    791.76     16
  8358      0      0       0   8358   8358   1076.46   293.53    752.96      0
  8497      0      0       0   8497   8497    943.65   266.55    653.57      0
  8189      0      0       0   8189   8189    897.64   244.20    634.01      0
  8031      0      0       0   8031   8031    992.28   234.45    723.40      0
  8796      0      0       0   8796   8796    963.22   231.54    709.73      0
  8431      0      0       0   8431   8431    811.70   201.41    587.49      0
  8310      0      0       0   8310   8310    853.83   219.51    614.72      0
  8197      0      0       0   8197   8197    891.09   235.68    635.39      0
  7724      0      0       0   7724   7724    738.13   180.36    542.71      0
  8530      0      0       0   8530   8530    829.33   216.24    593.93      0
  8147      0      0       0   8147   8147    789.91   224.37    545.15      2
  7304      0      0       0   7304   7304   1031.60   329.56    677.87      4
  7837      0      0       0   7837   7837    769.37   178.32    569.02      0
  7656      0      0       0   7656   7656    764.46   225.35    519.56      0
    61      0      0       0     61     61    520.21    63.70    445.43      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
