  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 19843      0      0       0  19843  19843   2801.83   406.57   2374.09      0
  2596      0      0       0   2596   2596   2720.13   375.22   2322.58      0
  2409      0      0       0   2409   2409   2797.33   458.20   2321.35      6
  2098      0      0       0   2098   2098   2943.60   584.36   2341.88      0
  2601      0      0       0   2601   2601   2688.88   389.17   2282.25      0
  2405      0      0       0   2405   2405   2881.40   506.09   2357.48      5
  2603      0      0       0   2603   2603   2756.37   418.80   2319.92      0
  2222      0      0       0   2222   2222   2867.66   522.54   2326.87      0
  1910      0      0       0   1910   1910   3087.10   679.94   2389.46      0
  2102      0      0       0   2102   2102   2915.44   595.39   2303.98      0
  2389      0      0       0   2389   2389   2860.07   477.25   2365.44      0
  2290      0      0       0   2290   2290   2825.41   491.61   2316.38      6
  2391      0      0       0   2391   2391   2797.41   457.93   2325.02      5
  2837      0      0       0   2837   2837   2514.33   291.12   2205.72      0
  2785      0      0       0   2785   2785   2656.27   335.52   2303.02      0
  2710      0      0       0   2710   2710   2664.75   361.79   2283.66      0
  2503      0      0       0   2503   2503   2779.28   406.73   2351.35      0
  2566      0      0       0   2566   2566   2740.73   393.79   2329.17      0
  2110      0      0       0   2110   2110   2882.40   543.65   2322.80      6
  2073      0      0       0   2073   2073   2975.20   576.90   2351.99      0
  2009      0      0       0   2009   2009   2999.41   603.62   2378.46      2
  2301      0      0       0   2301   2301   2829.58   505.87   2307.56      0
  1907      0      0       0   1907   1907   3036.56   663.67   2354.29      6
  2039      0      0       0   2039   2039   2986.14   585.34   2383.12      0
  2322      0      0       0   2322   2322   2924.99   497.04   2393.20      4
  2112      0      0       0   2112   2112   2979.22   578.35   2383.38      0
  1925      0      0       0   1925   1925   3119.26   684.96   2411.51      0
  2040      0      0       0   2040   2040   2933.67   616.51   2298.09      0
  2800      0      0       0   2800   2800   2683.52   343.21   2321.86      0
  2336      0      0       0   2336   2336   2837.87   486.37   2333.79      0
  2615      0      0       0   2615   2615   2748.08   424.16   2305.14      0
  2536      0      0       0   2536   2536   2838.02   440.23   2378.91      4
  2614      0      0       0   2614   2614   2762.21   399.26   2338.65      0
  2217      0      0       0   2217   2217   2871.07   516.02   2339.43     12
  2233      0      0       0   2233   2233   2863.07   523.31   2318.63      0
  2516      0      0       0   2516   2516   2591.73   300.94   2273.58      0
  2448      0      0       0   2448   2448   2848.15   494.14   2335.74      0
  2572      0      0       0   2572   2572   2775.33   428.23   2329.37      6
  2711      0      0       0   2711   2711   2753.94   400.22   2333.84      0
  2717      0      0       0   2717   2717   2674.75   356.11   2300.92      0
  2540      0      0       0   2540   2540   2770.74   413.40   2340.64      1
  2756      0      0       0   2756   2756   2719.37   373.78   2327.29      0
  2777      0      0       0   2777   2777   2656.79   342.89   2295.03      0
  2819      0      0       0   2819   2819   2668.02   331.21   2319.87      0
  2602      0      0       0   2602   2602   2748.37   395.01   2334.76      4
  2727      0      0       0   2727   2727   2672.97   365.49   2289.30      0
  2576      0      0       0   2576   2576   2749.08   414.62   2315.68      6
  2607      0      0       0   2607   2607   2676.34   392.87   2263.90      0
  2773      0      0       0   2773   2773   2650.74   334.72   2298.00      0
  2630      0      0       0   2630   2630   2706.00   379.95   2306.60      0
  2692      0      0       0   2692   2692   2587.19   374.66   2194.93      0
  2371      0      0       0   2371   2371   2717.65   469.34   2230.63      0
  2742      0      0       0   2742   2742   2571.09   320.03   2232.55      4
  2305      0      0       0   2305   2305   2710.98   453.86   2239.03      0
  2070      0      0       0   2070   2070   2856.06   589.25   2248.54      0
  2088      0      0       0   2088   2088   2891.33   554.79   2319.99      0
  2142      0      0       0   2142   2142   2888.38   540.61   2328.37      4
  2308      0      0       0   2308   2308   2854.88   505.73   2329.39      0
  2117      0      0       0   2117   2117   2945.23   604.06   2324.49      0
  2390      0      0       0   2390   2390   2794.55   460.98   2316.82      0
  2138      0      0       0   2138   2138   2864.66   552.02   2291.59      2
  2553      0      0       0   2553   2553   2752.59   428.11   2305.85      0
  2383      0      0       0   2383   2383   2747.49   443.23   2284.93      6
  2115      0      0       0   2115   2115   2868.99   566.29   2284.57      0
  2221      0      0       0   2221   2221   2785.20   495.60   2270.26      8
  2211      0      0       0   2211   2211   2871.83   520.84   2334.74      0
  2336      0      0       0   2336   2336   2792.96   477.67   2295.45      0
  2575      0      0       0   2575   2575   2788.37   410.39   2358.83      2
  2239      0      0       0   2239   2239   2867.86   529.58   2321.97      0
  2284      0      0       0   2284   2284   2889.73   532.83   2334.41      0
  2088      0      0       0   2088   2088   2942.13   615.23   2302.50      0
  2315      0      0       0   2315   2315   2863.09   481.77   2363.21      6
  1928      0      0       0   1928   1928   2992.06   647.12   2327.19      5
  2559      0      0       0   2559   2559   2745.22   414.97   2312.47      8
  2455      0      0       0   2455   2455   2843.10   487.00   2337.98      6
  2648      0      0       0   2648   2648   2735.74   397.43   2317.59      0
  2373      0      0       0   2373   2373   2800.09   473.66   2306.92      0
  2278      0      0       0   2278   2278   2990.61   528.15   2446.08      0
  2507      0      0       0   2507   2507   2733.54   425.63   2290.27      0
  2483      0      0       0   2483   2483   2778.99   448.18   2311.43      2
  2782      0      0       0   2782   2782   2650.40   363.62   2267.97      2
  2720      0      0       0   2720   2720   2715.04   367.36   2330.03      0
  1886      0      0       0   1886   1886   2876.39   483.16   2373.47      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
