Throughput,Latency
7380,4.33
7900,4.04
7771,4.11
7409,4.3
7469,4.3
7697,4.16
7029,4.54
7072,4.53
7129,4.48
7502,4.26
7506,4.26
7449,4.29
7414,4.31
7719,4.15
7961,4.01
7367,4.34
7185,4.45
7656,4.18
7816,4.08
7607,4.2
7578,4.22
7892,4.05
7375,4.33
7515,4.26
7907,4.04
7877,4.05
7832,4.09
7188,4.44
6274,4.88
6732,4.94
7800,4.08
6996,4.6
6942,4.6
7041,4.55
7352,4.34
7315,4.36
7285,4.41
7436,4.28
6813,4.71
6334,5.05
7966,4.01
7014,4.56
7222,4.42
7368,4.34
7171,4.46
7228,4.39
6320,5.1
6809,4.69
7262,4.4
6947,4.6
7106,4.5
6371,4.99
7334,4.38
6760,4.7
6569,4.89
6666,4.79
7281,4.38
6986,4.57
7023,4.57
7220,4.43
6972,4.59
6997,4.54
6751,4.77
6968,4.57
6905,4.63
6890,4.66
5081,5.25
6871,5.4
6683,4.57
6256,5.33
6788,4.73
6730,4.75
6804,4.69
7031,4.52
6760,4.77
6779,4.71
7168,4.46
6465,4.95
6913,4.6
5464,4.96
