  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0  38714      0       0  38714      0   2754.11   309.14   2418.42      0
     0   5229      0       0   5229      0   2535.94   207.77   2310.25      0
     0   3835      0       0   3835      0   2522.25   225.86   2278.91      0
     0   4199      0       0   4199      0   2551.00   246.27   2280.27      0
     0   4735      0       0   4735      0   2591.34   250.93   2317.65      0
     0   4696      0       0   4696      0   2528.05   234.50   2276.29      0
     0   4545      0       0   4545      0   2536.01   247.69   2270.47      7
     0   4290      0       0   4290      0   2557.35   228.72   2311.47      0
     0   4415      0       0   4415      0   2491.72   207.40   2268.26      0
     0   3743      0       0   3743      0   2529.04   261.92   2251.43      0
     0   3967      0       0   3967      0   2580.88   263.17   2298.45      0
     0   4256      0       0   4256      0   2552.52   252.11   2278.03      8
     0   4077      0       0   4077      0   2708.38   350.83   2334.99      0
     0   3852      0       0   3852      0   2457.63   195.18   2246.75      0
     0   4352      0       0   4352      0   2479.43   228.95   2235.28      0
     0   3822      0       0   3822      0   2577.95   299.64   2262.49      0
     0   3928      0       0   3928      0   2668.93   311.34   2341.51      0
     0   4027      0       0   4027      0   2532.31   255.63   2259.31      2
     0   4812      0       0   4812      0   2525.80   247.64   2262.01      0
     0   4011      0       0   4011      0   2477.09   234.00   2227.33      0
     0   4423      0       0   4423      0   2520.36   240.10   2263.39      0
     0   3954      0       0   3954      0   2628.36   282.84   2329.60      0
     0   4529      0       0   4529      0   2619.21   232.70   2370.51     11
     0   4363      0       0   4363      0   2557.07   234.88   2306.29      0
     0   5074      0       0   5074      0   2519.09   210.93   2293.09      0
     0   3652      0       0   3652      0   2524.63   255.13   2254.63      0
     0   4162      0       0   4162      0   2508.10   229.34   2262.79      0
     0   4983      0       0   4983      0   2493.64   182.43   2293.40      0
     0   4072      0       0   4072      0   2535.61   276.01   2241.45      9
     0   5122      0       0   5122      0   2515.71   205.41   2292.69      0
     0   4363      0       0   4363      0   2675.74   300.95   2357.33      3
     0   3713      0       0   3713      0   2587.66   290.97   2279.26      0
     0   3733      0       0   3733      0   2477.61   256.26   2204.36      0
     0   3956      0       0   3956      0   2544.97   323.34   2205.35      0
     0   4042      0       0   4042      0   2580.28   293.53   2270.03      0
     0   3624      0       0   3624      0   2632.78   263.56   2352.28      0
     0   5077      0       0   5077      0   2565.46   242.21   2306.03      0
     0   4227      0       0   4227      0   2491.59   213.71   2260.54      0
     0   4777      0       0   4777      0   2542.20   226.60   2299.53      0
     0   3947      0       0   3947      0   2549.33   280.23   2253.18      0
     0   4897      0       0   4897      0   2479.98   213.62   2250.10      0
     0   4372      0       0   4372      0   2520.60   242.53   2261.80      0
     0   4172      0       0   4172      0   2557.64   244.25   2297.81      0
     0   5149      0       0   5149      0   2558.38   226.44   2311.86      0
     0   4261      0       0   4261      0   2505.43   241.02   2248.32      0
     0   4031      0       0   4031      0   2605.57   303.92   2286.17      0
     0   3197      0       0   3197      0   2640.59   317.39   2304.65      0
     0   4567      0       0   4567      0   2560.31   250.70   2292.95      0
     0   4538      0       0   4538      0   2522.20   230.05   2275.34      0
     0   3709      0       0   3709      0   2547.51   275.96   2254.96      0
     0   3791      0       0   3791      0   2578.29   261.23   2300.13      0
     0   4050      0       0   4050      0   2643.82   279.52   2347.67      0
     0   4187      0       0   4187      0   2588.94   276.34   2297.04      0
     0   3633      0       0   3633      0   2560.00   287.41   2256.75      8
     0   3973      0       0   3973      0   2612.63   287.55   2308.23      0
     0   4162      0       0   4162      0   2558.61   236.69   2305.46      0
     0   4306      0       0   4306      0   2629.14   270.78   2341.53      0
     0   3483      0       0   3483      0   2553.34   292.72   2244.19      0
     0   4916      0       0   4916      0   2546.53   244.22   2285.63      0
     0   3512      0       0   3512      0   2794.81   433.08   2345.97      6
     0   4364      0       0   4364      0   2571.26   254.42   2299.31      0
     0   4521      0       0   4521      0   2598.86   251.04   2330.62      0
     0   3984      0       0   3984      0   2533.79   256.62   2261.18      0
     0   5625      0       0   5625      0   2478.46   186.76   2274.73      0
     0   4222      0       0   4222      0   2605.81   314.11   2275.18      8
     0   4810      0       0   4810      0   2519.97   216.95   2286.98      0
     0   3641      0       0   3641      0   2614.07   306.70   2290.24      0
     0   3024      0       0   3024      0   2561.83   306.28   2237.93      0
     0   3470      0       0   3470      0   2543.33   285.34   2241.65      0
     0   4231      0       0   4231      0   2553.29   255.98   2280.88      0
     0   4019      0       0   4019      0   2582.62   247.88   2312.85      0
     0   3128      0       0   3128      0   2712.92   372.34   2323.92      0
     0   4304      0       0   4304      0   2520.89   265.26   2239.03      7
     0   5157      0       0   5157      0   2489.03   215.89   2256.41      0
     0   4478      0       0   4478      0   2456.95   241.54   2198.43      0
     0   4167      0       0   4167      0   2543.35   264.98   2260.20      0
     0   3940      0       0   3940      0   2559.69   283.00   2260.20      0
     0   3873      0       0   3873      0   2499.92   276.59   2207.01      0
     0   4201      0       0   4201      0   2532.83   268.48   2248.47      0
     0   4008      0       0   4008      0   2611.51   291.69   2303.33      0
     0   4505      0       0   4505      0   2510.88   269.46   2224.04      0
     0   4352      0       0   4352      0   2539.75   285.12   2238.20      0
     0   2596      0       0   2596      0   2582.03   195.22   2370.91      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
