Throughput,Latency
666,2.99
670,2.98
666,2.99
674,2.96
678,2.94
644,3.1
654,3.04
648,3.09
631,3.16
642,3.1
642,3.11
626,3.18
624,3.19
649,3.08
645,3.09
642,3.11
633,3.15
599,3.33
636,3.13
635,3.14
642,3.11
655,3.04
637,3.13
660,3.02
648,3.08
644,3.1
635,3.13
618,3.22
624,3.2
616,3.24
640,3.11
653,3.06
648,3.07
656,3.04
671,2.98
651,3.06
690,2.89
666,2.99
641,3.12
664,3.0
628,3.17
642,3.1
639,3.12
638,3.13
630,3.16
628,3.18
626,3.18
644,3.09
616,3.24
656,3.03
641,3.12
645,3.09
652,3.06
629,3.16
648,3.08
646,3.08
624,3.2
664,3.01
637,3.13
649,3.07
661,3.02
658,3.03
672,2.97
649,3.07
656,3.03
639,3.13
660,3.02
656,3.04
643,3.1
664,3.0
673,2.97
682,2.92
687,2.9
642,3.1
667,2.99
666,3.0
692,2.88
637,3.13
639,3.12
650,3.07
