SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
2418,0,0,0,2418,2418,2133.62,122.97,1990.89,0
2579,0,0,0,2579,2579,2009.74,37.96,1954.30,0
2614,0,0,0,2614,2614,2003.44,44.90,1941.61,0
2667,0,0,0,2667,2667,1969.19,36.13,1916.59,0
2639,0,0,0,2639,2639,1978.58,52.34,1907.63,0
2708,0,0,0,2708,2708,1964.81,66.43,1879.17,0
2706,0,0,0,2706,2706,1906.21,50.62,1837.29,4
2671,0,0,0,2671,2671,1948.79,41.40,1890.48,0
2519,0,0,0,2519,2519,2100.45,60.60,2020.93,0
2496,0,0,0,2496,2496,2075.24,65.60,1992.40,0
2533,0,0,0,2533,2533,2034.73,78.99,1936.99,0
2554,0,0,0,2554,2554,2042.12,56.99,1967.22,0
2464,0,0,0,2464,2464,2093.06,47.64,2028.61,0
2391,0,0,0,2391,2391,2108.79,63.49,2019.14,0
2455,0,0,0,2455,2455,2119.05,101.21,1997.26,0
2493,0,0,0,2493,2493,2126.61,111.91,1992.99,0
2422,0,0,0,2422,2422,2118.40,62.42,2038.13,0
2501,0,0,0,2501,2501,2142.26,75.07,2047.26,0
2464,0,0,0,2464,2464,2098.63,70.48,2011.59,0
2436,0,0,0,2436,2436,2085.97,55.74,2005.18,0
2508,0,0,0,2508,2508,1951.24,69.28,1862.63,0
2443,0,0,0,2443,2443,2017.55,37.39,1964.69,0
2525,0,0,0,2525,2525,2061.55,54.36,1987.17,0
2430,0,0,0,2430,2430,2125.21,51.19,2051.51,0
2409,0,0,0,2409,2409,2135.10,65.38,2053.84,0
2425,0,0,0,2425,2425,2046.15,59.79,1970.13,0
2475,0,0,0,2475,2475,2074.84,67.04,1990.08,0
2370,0,0,0,2370,2370,2130.99,56.62,2041.59,0
2462,0,0,0,2462,2462,2140.78,97.21,2001.83,0
2429,0,0,0,2429,2429,2199.70,69.85,2096.43,0
2460,0,0,0,2460,2460,2073.67,63.32,1977.81,0
2417,0,0,0,2417,2417,2077.10,71.02,1986.56,0
2371,0,0,0,2371,2371,2134.00,73.79,2044.70,0
2471,0,0,0,2471,2471,2069.39,63.92,1989.36,0
2410,0,0,0,2410,2410,2106.19,51.90,2023.67,0
2425,0,0,0,2425,2425,2124.55,56.94,2037.52,0
2529,0,0,0,2529,2529,1997.04,56.87,1923.03,0
2548,0,0,0,2548,2548,1987.28,58.33,1914.56,0
2459,0,0,0,2459,2459,2133.92,51.93,2061.21,0
2493,0,0,0,2493,2493,2058.50,32.15,2012.84,0
2508,0,0,0,2508,2508,2013.61,61.13,1933.53,0
2463,0,0,0,2463,2463,2021.34,41.17,1965.02,0
2205,0,0,0,2205,2205,2103.66,47.67,2024.98,0
2383,0,0,0,2383,2383,2062.61,31.48,2018.34,0
2260,0,0,0,2260,2260,2291.66,50.46,2193.69,0
2336,0,0,0,2336,2336,2053.80,29.52,2010.43,0
2454,0,0,0,2454,2454,2076.86,59.04,1998.06,0
2373,0,0,0,2373,2373,2150.28,42.72,2090.18,0
2368,0,0,0,2368,2368,2053.31,33.42,2006.68,0
2456,0,0,0,2456,2456,2103.80,57.37,2026.57,0
2403,0,0,0,2403,2403,2072.57,53.49,2003.04,0
2433,0,0,0,2433,2433,2124.63,57.30,2040.06,0
2428,0,0,0,2428,2428,2040.63,49.95,1973.74,0
2438,0,0,0,2438,2438,2046.14,55.27,1974.52,0
2408,0,0,0,2408,2408,2182.23,73.64,2081.59,0
2422,0,0,0,2422,2422,2045.12,36.07,1996.20,1
2406,0,0,0,2406,2406,2119.63,33.85,2071.48,0
2371,0,0,0,2371,2371,2154.85,47.51,2084.65,0
2364,0,0,0,2364,2364,2080.61,26.76,2041.89,0
2438,0,0,0,2438,2438,2056.10,30.23,2013.20,0
2309,0,0,0,2309,2309,2130.53,93.88,2012.32,0
2431,0,0,0,2431,2431,2095.31,40.71,2040.24,0
2306,0,0,0,2306,2306,2098.36,67.37,2007.48,7
2280,0,0,0,2280,2280,2167.46,71.60,2080.83,0
2454,0,0,0,2454,2454,2086.21,41.19,2029.38,3
2450,0,0,0,2450,2450,2066.97,60.19,1984.42,0
2455,0,0,0,2455,2455,2027.06,38.09,1972.60,0
2420,0,0,0,2420,2420,2078.91,30.57,2034.83,0
2506,0,0,0,2506,2506,2060.85,58.51,1987.39,0
2509,0,0,0,2509,2509,2062.17,36.78,2011.41,0
2466,0,0,0,2466,2466,2053.31,36.29,2003.26,0
2494,0,0,0,2494,2494,2071.92,44.43,2011.83,0
2542,0,0,0,2542,2542,1976.67,28.21,1934.78,0
2461,0,0,0,2461,2461,2047.28,46.69,1983.63,0
2547,0,0,0,2547,2547,1999.17,36.53,1947.69,0
2477,0,0,0,2477,2477,2039.01,75.95,1945.52,0
2481,0,0,0,2481,2481,2011.20,36.87,1959.05,0
2547,0,0,0,2547,2547,1993.42,49.05,1924.61,0
2475,0,0,0,2475,2475,2022.50,52.21,1955.41,0
2548,0,0,0,2548,2548,2034.03,53.76,1960.48,0
