Throughput,Latency
2997,9.33
2849,9.84
3015,9.27
3014,9.3
2934,9.53
2963,9.45
3017,9.28
2870,9.73
2968,9.44
2926,9.56
2989,9.37
3010,9.28
3010,9.32
2976,9.4
3039,9.2
3246,8.64
2922,9.56
2973,9.39
2879,9.74
3034,9.22
2956,9.46
2994,9.34
2960,9.47
2966,9.41
2950,9.49
2724,10.29
2830,9.9
2949,9.49
2961,9.44
2989,9.37
3040,9.2
2974,9.43
2961,9.44
2967,9.42
2972,9.42
2989,9.37
2977,9.4
2969,9.42
2938,9.51
2934,9.56
2990,9.35
2921,9.59
2962,9.45
3060,9.15
3097,9.03
3149,8.9
3140,8.91
3103,9.01
2976,9.4
3016,9.29
3055,9.17
3126,8.93
3111,9.01
2944,9.49
3038,9.22
3060,9.14
3067,9.13
3099,9.03
3075,9.12
3055,9.14
2981,9.4
2944,9.51
3035,9.22
2914,9.61
2942,9.51
2899,9.65
2973,9.41
2972,9.43
2978,9.38
2894,9.68
2982,9.39
2981,9.39
3018,9.26
3011,9.32
2944,9.49
2960,9.47
3046,9.19
2925,9.55
2954,9.48
2920,9.58
