Throughput,Latency
3067,9.14
2969,9.44
3095,9.04
3093,9.05
3075,9.09
3025,9.25
3012,9.28
3040,9.21
3104,9.01
3069,9.12
3075,9.1
3106,9.01
3088,9.06
2961,9.46
3010,9.29
3046,9.18
3002,9.33
3041,9.18
3027,9.26
3044,9.19
3043,9.19
2942,9.52
3000,9.32
3125,8.96
3048,9.18
3127,8.95
3236,8.63
3104,9.02
3199,8.75
3068,9.13
2973,9.41
2986,9.37
3098,9.04
3212,8.71
3132,8.94
3153,8.88
3159,8.86
3191,8.76
3122,8.97
3133,8.94
3082,9.09
3103,9.0
3130,8.95
3098,9.03
3162,8.85
3048,9.17
3018,9.28
3076,9.09
3067,9.14
3093,9.05
3086,9.08
3038,9.2
3078,9.08
3025,9.27
2985,9.38
3088,9.05
3032,9.24
3080,9.09
2993,9.33
3036,9.22
3014,9.29
3065,9.14
2940,9.5
2988,9.37
3014,9.29
2989,9.37
2859,9.8
2920,9.56
3024,9.26
2930,9.56
2946,9.49
2907,9.63
2970,9.4
2962,9.47
2871,9.74
2796,9.99
2914,9.62
2991,9.3
3065,9.2
3084,9.07
