Throughput,Latency
6578,3.96
6588,3.94
6207,4.18
6268,4.14
6198,4.16
6469,4.03
5963,4.36
6399,4.05
6435,4.03
6053,4.28
6080,4.26
5896,4.42
6074,4.25
5944,4.39
5932,4.37
6348,4.09
6266,4.14
6124,4.23
6638,3.91
6826,3.8
6653,3.91
6235,4.14
5861,4.44
6444,4.02
6694,3.88
6432,4.03
6344,4.09
5898,4.39
6271,4.14
6751,3.86
6607,3.93
6529,3.95
6116,4.27
6738,3.84
6575,3.94
6525,4.0
6641,3.91
6556,3.94
6165,4.23
6143,4.21
6534,3.98
6576,3.95
6253,4.13
6278,4.15
6311,4.09
6654,3.92
6317,4.11
6795,3.82
6380,4.07
5815,4.45
6496,4.0
6564,3.95
6577,3.94
6457,4.02
6445,4.02
6540,3.97
6242,4.15
6194,4.21
6520,3.98
6258,4.15
6435,4.04
6363,4.08
6192,4.19
5995,4.33
6514,3.96
6354,4.11
6372,4.08
6217,4.17
6393,4.06
6234,4.17
6186,4.18
6267,4.15
6179,4.2
6182,4.21
6226,4.15
6113,4.26
6032,4.31
5630,4.47
6270,4.24
6353,4.06
