MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,672.3791666666667,22.284251135612227,1.9826646666666667,0.05648760163047938,0.016587666666666667,0.003657870687126295,0.0125,0.1113346194565722,1.9376140416666667,0.05278398400347014
2,634.9833333333333,18.247706720513676,2.164370125,0.06827976283610704,0.015830916666666667,0.003458178468411706,0.008333333333333333,0.09109591554974672,2.120129625,0.060783997428381024
Total,1307.3625,32.57495139150626,2.0735173958333335,0.11040715964618125,0.016209291666666667,0.0035758250458008648,0.020833333333333332,0.14312462505965154,2.0288718333333335,0.10760588930017133
