[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  0   1  98   1   0   0|   0     0 |  23k 4716k|1510417341
  1   3  94   0   2   0| 215k 2267k|   0     0 |1510417342
  2   4  90   0   4   0| 468k 4973k|   0     0 |1510417343
  1   5  90   0   4   0| 429k 4584k|   0     0 |1510417344
  2   4  90   0   4   0| 420k 4617k|   0     0 |1510417345
  2   5  86   3   4   0| 397k 4289k|   0    68k|1510417346
  2   4  90   0   4   0| 392k 4253k|   0     0 |1510417347
  1   4  91   0   4   0| 342k 3689k|   0     0 |1510417348
  2   3  92   0   3   0| 355k 3841k|   0     0 |1510417349
  1   5  90   0   4   0| 466k 4996k|   0     0 |1510417350
  2   4  90   0   4   0| 416k 4484k|   0     0 |1510417351
  2   4  89   2   3   0| 332k 3506k|   0    12k|1510417352
  1   4  91   0   4   0| 347k 3616k|   0     0 |1510417353
  2   4  91   0   3   0| 359k 3866k|   0     0 |1510417354
  1   3  93   0   3   0| 329k 3516k|   0     0 |1510417355
  2   3  92   0   3   0| 307k 3216k|   0     0 |1510417356
  1   4  92   0   3   0| 333k 2686k|   0     0 |1510417357
  1   3  91   2   3   0| 297k 2328k|   0    12k|1510417358
  1   3  94   0   2   0| 281k 2273k|   0     0 |1510417359
  1   2  94   0   3   0| 282k 2273k|   0  8192B|1510417360
  1   4  91   0   4   0| 381k 3126k|   0     0 |1510417361
  2   3  92   0   3   0| 314k 2455k|   0     0 |1510417362
  1   3  94   0   2   0| 281k 2308k|   0     0 |1510417363
  1   3  90   3   3   0| 289k 2366k|   0    28k|1510417364
  1   3  93   0   3   0| 301k 2401k|   0     0 |1510417365
  2   4  91   0   3   0| 348k 2882k|   0     0 |1510417366
  1   3  93   0   3   0| 318k 2610k|   0     0 |1510417367
  1   3  93   0   3   0| 360k 2886k|   0     0 |1510417368
  1   2  95   0   2   0| 250k 1967k|   0     0 |1510417369
  1   3  89   5   2   0| 356k 2824k|   0    12k|1510417370
  2   4  91   0   3   0| 312k 2470k|   0     0 |1510417371
  1   3  93   0   3   0| 312k 2543k|   0     0 |1510417372
  2   3  92   0   3   0| 327k 2644k|   0     0 |1510417373
  1   4  91   0   4   0| 370k 2937k|   0     0 |1510417374
  2   4  91   0   3   0| 336k 2763k|   0    40k|1510417375
  1   4  89   2   4   0| 307k 2481k|   0    20k|1510417376
  2   4  91   0   3   0| 390k 3091k|   0     0 |1510417377
  1   4  91   0   4   0| 336k 2684k|   0     0 |1510417378
  2   3  93   0   2   0| 315k 2610k|   0     0 |1510417379
  1   4  91   0   4   0| 399k 3219k|   0     0 |1510417380
  2   4  90   0   4   0| 376k 2966k|   0     0 |1510417381
  1   4  89   3   3   0| 336k 2715k|   0    12k|1510417382
  2   3  92   0   3   0| 358k 2863k|   0     0 |1510417383
  2   4  90   0   4   0| 357k 2968k|   0     0 |1510417384
  1   3  94   0   2   0| 301k 2388k|   0     0 |1510417385
  1   4  92   0   3   0| 341k 2831k|   0     0 |1510417386
  2   3  92   0   3   0| 312k 2525k|   0     0 |1510417387
  1   4  90   2   3   0| 359k 2927k|   0    12k|1510417388
  2   3  91   0   4   0| 336k 2683k|   0     0 |1510417389
  1   3  94   0   2   0| 275k 2238k|   0     0 |1510417390
  1   4  91   0   4   0| 372k 2883k|   0     0 |1510417391
  2   4  91   0   3   0| 321k 2604k|   0     0 |1510417392
  1   4  92   0   3   0| 356k 2835k|   0     0 |1510417393
  2   3  90   2   3   0| 300k 2360k|   0    12k|1510417394
  1   3  93   0   3   0| 304k 2465k|   0     0 |1510417395
  1   2  95   0   2   0| 250k 2000k|   0     0 |1510417396
  1   3  93   0   3   0| 338k 2755k|   0     0 |1510417397
  1   3  93   0   3   0| 290k 2230k|   0     0 |1510417398
  2   3  93   0   2   0| 264k 2165k|   0     0 |1510417399
  1   4  89   2   4   0| 372k 2992k|   0    12k|1510417400
  1   3  94   0   2   0| 296k 2421k|   0     0 |1510417401
  2   4  91   0   3   0| 373k 2983k|   0     0 |1510417402
  1   4  91   0   4   0| 403k 3043k|   0     0 |1510417403
  2   4  90   0   4   0| 389k 3117k|   0     0 |1510417404
  2   4  90   0   4   0| 396k 3266k|   0     0 |1510417405
  1   4  89   3   3   0| 335k 2614k|   0    28k|1510417406
  2   3  92   0   3   0| 286k 2283k|   0     0 |1510417407
  1   4  92   0   3   0| 360k 2776k|   0     0 |1510417408
  2   3  92   0   3   0| 356k 2765k|   0     0 |1510417409
  1   4  92   0   3   0| 314k 2542k|   0     0 |1510417410
  2   3  89   2   4   0| 323k 2497k|   0    12k|1510417411
  1   4  92   0   3   0| 351k 2920k|   0     0 |1510417412
  2   4  90   0   4   0| 362k 2854k|   0     0 |1510417413
  1   4  92   0   3   0| 373k 3006k|   0     0 |1510417414
  2   4  90   0   4   0| 370k 2894k|   0     0 |1510417415
  2   3  92   0   3   0| 353k 2828k|   0     0 |1510417416
  1   4  89   2   4   0| 347k 2822k|   0    12k|1510417417
  2   4  91   0   3   0| 405k 3344k|   0     0 |1510417418
  1   3  93   0   3   0| 275k 2191k|   0     0 |1510417419
  2   4  90   0   4   0| 360k 2849k|   0     0 |1510417420
  1   4  92   0   3   0| 327k 2695k|   0     0 |1510417421
  1   3  93   0   3   0| 282k 2367k|   0     0 |1510417422
  2   4  89   2   3   0| 350k 2958k|   0    12k|1510417423
  2   4  90   0   4   0| 354k 2800k|   0     0 |1510417424
  1   4  92   0   3   0| 379k 2917k|   0     0 |1510417425
  2   4  90   0   4   0| 358k 2872k|   0     0 |1510417426
  1   3  93   0   3   0| 352k 2762k|   0     0 |1510417427
  2   5  89   0   4   0| 390k 3209k|   0     0 |1510417428
  2   3  89   3   3   0| 345k 2733k|   0    12k|1510417429
  1   3  93   0   3   0| 281k 2278k|   0     0 |1510417430
  1   3  93   0   3   0| 269k 2133k|   0     0 |1510417431
