[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  6   9  72   1  12   0|   0     0 |  27k 6056k|1510415339
  8  15  57   0  20   0|  17M 1129k|   0     0 |1510415340
  9  15  51   0  25   0|  18M 1241k|   0     0 |1510415341
 11  13  55   0  21   0|  19M 1301k|   0     0 |1510415342
 10  14  52   0  24   0|  18M 1228k|   0     0 |1510415343
 12  13  48   2  25   0|  18M 1239k|   0    32k|1510415344
 11  16  52   0  21   0|  18M 1209k|   0     0 |1510415345
  8  14  51   0  27   0|  18M 1232k|   0    24k|1510415346
 11  13  54   0  22   0|  19M 1306k|   0     0 |1510415347
 15  12  51   0  22   0|  19M 1299k|   0     0 |1510415348
  8  13  56   0  22   0|  19M 1271k|   0     0 |1510415349
 11  13  50   0  26   0|  18M 1225k|   0     0 |1510415350
 10  16  52   0  22   0|  19M 1262k|   0    12k|1510415351
  9  15  47   0  28   0|  19M 1268k|   0     0 |1510415352
 10  14  51   0  25   0|  19M 1266k|   0     0 |1510415353
 12  15  47   0  27   0|  19M 1251k|   0     0 |1510415354
  9  17  47   0  26   0|  19M 1253k|   0     0 |1510415355
  9  15  51   0  25   0|  19M 1252k|   0     0 |1510415356
 12  13  45   0  30   0|  17M 1176k|   0     0 |1510415357
 12  17  39   1  31   0|  18M 1213k|   0    16k|1510415358
 11  13  52   0  24   0|  18M 1246k|   0     0 |1510415359
 13  14  44   0  30   0|  18M 1209k|   0     0 |1510415360
  8  13  46   0  33   0|  19M 1253k|   0     0 |1510415361
 10  13  48   0  29   0|  19M 1254k|   0     0 |1510415362
 12  13  43   1  32   0|  18M 1202k|   0    12k|1510415363
  8  13  54   0  25   0|  18M 1237k|   0     0 |1510415364
 12  10  46   0  31   0|  18M 1208k|   0     0 |1510415365
 11  15  52   0  22   0|  19M 1299k|   0     0 |1510415366
 13  14  47   0  26   0|  19M 1258k|   0     0 |1510415367
 12  15  45   0  27   0|  18M 1223k|   0     0 |1510415368
 13  13  49   0  25   0|  19M 1266k|   0     0 |1510415369
 14  14  39   1  33   0|  19M 1267k|   0    12k|1510415370
 10  13  50   0  27   0|  18M 1243k|   0     0 |1510415371
  9  14  47   0  29   0|  18M 1234k|   0     0 |1510415372
 12  14  42   0  32   0|  18M 1198k|   0     0 |1510415373
 11  13  49   0  28   0|  18M 1225k|   0     0 |1510415374
  9  12  53   0  26   0|  18M 1207k|   0  8192B|1510415375
 13  12  50   0  25   0|  18M 1221k|   0     0 |1510415376
 10  15  46   1  27   0|  18M 1228k|   0    20k|1510415377
  9  15  48   0  28   0|  18M 1222k|   0     0 |1510415378
 12  12  54   0  22   0|  18M 1238k|   0     0 |1510415379
  9  13  50   0  28   0|  18M 1235k|   0     0 |1510415380
 12  14  54   0  20   0|  19M 1271k|   0     0 |1510415381
 10  14  47   0  29   0|  18M 1244k|   0     0 |1510415382
  9  13  52   1  25   0|  19M 1273k|   0    12k|1510415383
 12  13  45   0  29   0|  19M 1263k|   0     0 |1510415384
  9  14  49   0  29   0|  19M 1251k|   0     0 |1510415385
  9  13  56   0  22   0|  19M 1282k|   0  8192B|1510415386
 11  14  47   0  27   0|  18M 1214k|   0     0 |1510415387
  9  10  56   2  23   0|  19M 1293k|   0    12k|1510415388
  7  15  59   0  19   0|  19M 1286k|   0     0 |1510415389
  9  16  50   0  26   0|  18M 1206k|   0     0 |1510415390
  9  13  52   0  26   0|  18M 1205k|   0     0 |1510415391
 13  16  47   0  24   0|  19M 1279k|   0     0 |1510415392
 11  12  57   0  20   0|  19M 1250k|   0     0 |1510415393
  9  14  54   0  23   0|  19M 1254k|   0     0 |1510415394
 11  15  47   1  27   0|  18M 1220k|   0    12k|1510415395
 11  13  54   0  22   0|  20M 1369k|   0     0 |1510415396
 12  14  45   0  29   0|  18M 1184k|   0     0 |1510415397
 11  13  53   0  23   0|  19M 1281k|   0     0 |1510415398
 11  13  51   0  25   0|  19M 1255k|   0     0 |1510415399
 12  11  53   0  24   0|  19M 1269k|   0     0 |1510415400
 13  16  44   1  27   0|  18M 1198k|   0    12k|1510415401
 10  13  45   0  31   0|  19M 1271k|   0     0 |1510415402
 13  14  43   0  31   0|  18M 1224k|   0     0 |1510415403
 15  15  41   0  29   0|  18M 1211k|   0     0 |1510415404
  9  13  55   0  23   0|  18M 1210k|   0     0 |1510415405
  9  14  48   0  29   0|  18M 1215k|   0     0 |1510415406
 10  13  52   0  25   0|  19M 1272k|   0     0 |1510415407
 11  16  49   1  24   0|  18M 1245k|   0    12k|1510415408
 10  12  55   0  23   0|  19M 1273k|   0     0 |1510415409
 11  12  48   0  28   0|  19M 1253k|   0     0 |1510415410
 10  13  52   0  25   0|  19M 1274k|   0     0 |1510415411
 11  14  53   0  22   0|  19M 1298k|   0     0 |1510415412
 10  14  50   0  26   0|  18M 1246k|   0     0 |1510415413
 10  14  48   0  27   0|  18M 1204k|   0  8192B|1510415414
 10  16  44   7  23   0|  19M 1268k|   0    20k|1510415415
 10  11  47   0  32   0|  18M 1226k|   0     0 |1510415416
 10  14  50   0  26   0|  18M 1234k|   0     0 |1510415417
 11  14  51   0  24   0|  18M 1242k|   0     0 |1510415418
 10  15  45   0  30   0|  18M 1201k|   0     0 |1510415419
