[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  92   1   1   0|   0     0 |  17k 5677k|1510493871
  1   1  98   0   1   0|  56k  843k|   0  8192B|1510493872
  1   2  96   0   1   0|  59k  885k|   0     0 |1510493873
  1   1  97   0   1   0|  58k  878k|   0     0 |1510493874
  1   1  97   0   0   0|  54k  813k|   0     0 |1510493875
  1   1  95   3   1   0|  59k  894k|   0    40k|1510493876
  1   1  98   0   1   0|  57k  868k|   0    28k|1510493877
  1   2  97   0   1   0|  62k  940k|   0     0 |1510493878
  1   1  98   0   1   0|  59k  891k|   0     0 |1510493879
  1   2  98   0   1   0|  59k  899k|   0     0 |1510493880
  1   1  96   1   1   0|  59k  899k|   0    20k|1510493881
  1   2  98   0   1   0|  60k  912k|   0     0 |1510493882
  1   1  98   0   1   0|  59k  897k|   0     0 |1510493883
  1   1  98   0   1   0|  56k  854k|   0     0 |1510493884
  1   1  97   0   1   0|  61k  922k|   0     0 |1510493885
  1   2  97   0   1   0|  59k  889k|   0     0 |1510493886
  1   2  96   2   1   0|  57k  859k|   0    12k|1510493887
  1   1  97   0   1   0|  60k  912k|   0     0 |1510493888
  1   2  98   0   1   0|  60k  910k|   0     0 |1510493889
  1   1  98   0   0   0|  58k  874k|   0     0 |1510493890
  1   1  98   0   1   0|  62k  938k|   0     0 |1510493891
  1   1  95   1   1   0|  60k  909k|   0    12k|1510493892
  1   1  98   0   1   0|  61k  933k|   0     0 |1510493893
  1   1  97   0   0   0|  59k  894k|   0     0 |1510493894
  1   1  98   0   1   0|  56k  853k|   0     0 |1510493895
  1   2  97   0   1   0|  60k  906k|   0     0 |1510493896
  1   1  96   2   1   0|  58k  875k|   0    16k|1510493897
  1   2  97   0   1   0|  61k  916k|   0     0 |1510493898
  1   1  98   0   0   0|  57k  858k|   0     0 |1510493899
  1   1  97   0   1   0|  60k  901k|   0     0 |1510493900
  1   2  97   0   1   0|  58k  886k|   0     0 |1510493901
  1   2  95   2   1   0|  60k  908k|   0    24k|1510493902
  1   2  97   0   1   0|  61k  925k|   0     0 |1510493903
  1   1  98   0   1   0|  59k  890k|   0     0 |1510493904
  1   2  97   0   1   0|  60k  914k|   0     0 |1510493905
  1   2  97   0   1   0|  60k  912k|   0     0 |1510493906
  1   2  96   2   1   0|  62k  940k|   0    20k|1510493907
  1   1  97   0   1   0|  60k  910k|   0     0 |1510493908
  1   1  98   0   1   0|  60k  903k|   0     0 |1510493909
  1   1  98   0   1   0|  60k  908k|   0     0 |1510493910
  1   2  97   0   1   0|  61k  925k|   0     0 |1510493911
  1   2  95   3   1   0|  59k  892k|   0    20k|1510493912
  1   1  97   0   1   0|  61k  928k|   0     0 |1510493913
