  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0   3249      0       0   3249   3217   2703.35   194.53   2473.76      0
     0   3304      0       0   3304   3287   2601.88   188.62   2391.14      0
     0   3306      0       0   3306   3235   2607.25   150.79   2431.87      1
     0   3254      0       0   3254   3214   2591.45   160.19   2404.13      2
     0   3315      0       0   3315   3299   2624.12   144.63   2457.80      0
     0   3418      0       0   3418   3404   2531.92   141.30   2361.90      0
     0   3350      0       0   3350   3332   2556.13   162.34   2372.38      0
     0   3282      0       0   3282   3245   2644.54   168.86   2443.61      0
     0   3271      0       0   3271   3206   2583.87   148.85   2414.53      0
     0   3370      0       0   3370   3328   2571.11   178.69   2369.77      0
     0   3319      0       0   3319   3317   2602.19   158.42   2414.07      0
     0   3316      0       0   3316   3286   2620.99   141.40   2457.95      0
     0   3291      0       0   3291   3275   2573.63   175.80   2373.38      0
     0   3318      0       0   3318   3318   2567.01   185.19   2358.96      0
     0   3375      0       0   3375   3346   2580.84   208.89   2349.73      1
     0   3347      0       0   3347   3328   2583.94   200.98   2360.25      0
     0   3543      0       0   3543   3520   2421.80   148.00   2250.84      0
     0   3401      0       0   3401   3376   2540.46   222.90   2296.23      0
     0   3411      0       0   3411   3411   2492.61   146.18   2325.85      0
     0   3415      0       0   3415   3412   2536.96   187.20   2327.68      0
     0   3205      0       0   3205   3192   2674.86   212.91   2438.64      3
     0   3269      0       0   3269   3262   2661.40   200.67   2435.94      0
     0   3400      0       0   3400   3375   2532.28   162.78   2347.46      0
     0   3333      0       0   3333   3328   2501.75   143.18   2334.15      3
     0   3449      0       0   3449   3422   2575.32   260.89   2287.62      0
     0   3644      0       0   3644   3607   2407.20   141.47   2243.17      0
     0   3462      0       0   3462   3435   2459.09   176.94   2260.16      0
     0   3411      0       0   3411   3365   2518.58   129.49   2366.44      0
     0   3372      0       0   3372   3319   2556.98   153.56   2378.39      0
     0   3399      0       0   3399   3383   2580.16   154.98   2402.18      0
     0   3433      0       0   3433   3413   2570.31   178.32   2365.33      0
     0   3361      0       0   3361   3334   2541.96   180.91   2325.56      0
     0   3398      0       0   3398   3382   2539.23   194.64   2316.14      9
     0   3482      0       0   3482   3453   2449.75   148.30   2272.15      0
     0   3415      0       0   3415   3404   2512.80   141.58   2348.70      0
     0   3381      0       0   3381   3297   2581.32   212.26   2344.06      0
     0   3332      0       0   3332   3255   2574.59   214.02   2335.27      0
     0   3358      0       0   3358   3287   2554.22   183.41   2348.25      0
     0   3371      0       0   3371   3355   2552.92   141.83   2370.95      0
     0   3236      0       0   3236   3221   2610.18   167.64   2414.40      0
     0   3356      0       0   3356   3312   2520.43   141.25   2358.32      0
     0   3362      0       0   3362   3336   2547.21   161.23   2364.55      0
     0   3301      0       0   3301   3272   2592.68   161.61   2403.72      0
     0   3383      0       0   3383   3363   2541.44   143.76   2375.88      0
     0   3461      0       0   3461   3416   2493.19   147.96   2323.38      0
     0   3316      0       0   3316   3257   2607.72   167.17   2418.12      0
     0   3398      0       0   3398   3345   2549.15   139.37   2387.78      0
     0   3336      0       0   3336   3312   2572.12   160.93   2389.63      0
     0   3362      0       0   3362   3330   2577.87   165.82   2387.61      0
     0   3398      0       0   3398   3386   2553.11   152.41   2378.78      0
     0   3210      0       0   3210   3182   2658.25   192.55   2443.11      3
     0   3357      0       0   3357   3326   2566.37   155.42   2386.84      0
     0   3385      0       0   3385   3344   2558.52   190.93   2345.46      0
     0   3413      0       0   3413   3402   2511.45   167.26   2320.43      0
     0   3271      0       0   3271   3256   2615.49   212.48   2380.45      0
     0   3317      0       0   3317   3308   2574.54   171.32   2380.31      0
     0   3300      0       0   3300   3300   2552.82   175.10   2353.50      0
     0   3405      0       0   3405   3394   2483.60   136.76   2324.59      0
     0   3281      0       0   3281   3242   2611.18   163.16   2425.03      0
     0   3255      0       0   3255   3202   2649.53   170.98   2413.25      0
     0   3359      0       0   3359   3316   2507.35   156.65   2329.40      3
     0   3417      0       0   3417   3382   2493.14   138.53   2332.98      0
     0   3310      0       0   3310   3288   2569.94   164.87   2382.25      0
     0   3235      0       0   3235   3212   2648.22   225.83   2393.46      0
     0   3310      0       0   3310   3298   2614.79   208.51   2382.39      0
     0   3253      0       0   3253   3235   2672.19   206.97   2429.47      5
     0   3244      0       0   3244   3222   2629.04   182.95   2423.47      0
     0   3273      0       0   3273   3263   2575.76   195.11   2357.85      0
     0   3307      0       0   3307   3303   2588.35   180.17   2381.73      0
     0   3404      0       0   3404   3395   2506.26   162.18   2321.28      0
     0   3369      0       0   3369   3363   2547.25   200.97   2315.05      0
     0   3346      0       0   3346   3331   2618.47   154.64   2432.80      0
     0   3409      0       0   3409   3375   2494.55   169.37   2305.28      0
     0   3359      0       0   3359   3350   2551.90   170.06   2357.32      0
     0   3327      0       0   3327   3317   2643.42   233.64   2375.45      0
     0   3480      0       0   3480   3464   2470.43   155.89   2293.70      6
     0   3418      0       0   3418   3393   2493.33   183.08   2285.55      0
     0   3473      0       0   3473   3448   2472.32   152.29   2275.57      0
     0   3372      0       0   3372   3330   2555.83   190.69   2335.14      0
     0   3486      0       0   3486   3440   2475.75   183.83   2271.55      0
