Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,4572.8875,240.841982639,3.829076125,0.213467618927,0.0,0.0,4572.8875,0.0,4572.8875,0.002275,0.00431944382261,0.3842475,0.0934111332169,3.399082625,0.137312992284
1,2,5212.05,183.237820152,3.3320415,0.118652856069,0.0,0.0,5212.05,0.0,5212.05,0.001125,0.00295696988251,0.172186375,0.0373172881252,3.13457125,0.105349726299
1,Total,9784.9375,324.058923527,3.5805588125,0.124563665348,0.0,0.0,9784.9375,0.0,9784.9375,0.0017,0.00245284644774,0.2782169375,0.0508974023578,3.2668269375,0.089191308261
2,1,4571.4625,207.802239468,3.834293375,0.171984358304,0.0,0.0,4571.4625,0.0,4571.4625,0.001775,0.00287272199239,0.366748375,0.0786448538628,3.422136125,0.123367578014
2,2,5327.1375,198.855952174,3.303016,0.122920871394,0.0,0.0,5327.1375,0.0,5327.1375,0.0007875,0.0022652786455,0.16620925,0.0381980393087,3.109727,0.118432682192
2,Total,9898.6,323.668982336,3.5686546875,0.116340666392,0.0,0.0,9898.6,0.0,9898.6,0.00128125,0.00175716210717,0.2664788125,0.0481816176818,3.2659315625,0.0952796552148
3,1,4601.3,212.622825263,3.810563125,0.181279251472,0.0,0.0,4601.3,0.0,4601.3,0.0012125,0.00216820377154,0.364368375,0.0793849473415,3.40708225,0.141295356387
3,2,5269.6625,227.849491948,3.321472625,0.132166834689,0.0,0.0,5269.6625,0.0,5269.6625,0.00085,0.00223380245718,0.162005125,0.0341231609972,3.1355995,0.132206049297
3,Total,9870.9625,319.027297104,3.566017875,0.122035999277,0.0,0.0,9870.9625,0.0,9870.9625,0.00103125,0.00152270526666,0.26318675,0.045338280945,3.271340875,0.110604078308
Total,Total,9851.5,174.971309684,3.57174379167,0.0621373003263,0.0,0.0,9851.5,0.0,9851.5,0.0013375,0.00117641347487,0.269294166667,0.0279081120982,3.268033125,0.0502775881601
