Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,1515.3125,68.8363669247,5.282375,0.251920440274
1,1,2,1734.65,68.5074328408,4.611625,0.17832869488
1,1,Total,3249.9625,95.8757692689,4.947,0.153071092939
1,2,1,1595.2625,92.8534633956,5.026625,0.320237031477
1,2,2,1844.4,73.6229876044,4.337625,0.165852181784
1,2,Total,3439.6625,130.57312261,4.682125,0.193354424683
1,3,1,1418.9875,66.7723306885,5.643,0.28168750079
1,3,2,1595.925,52.56647991,5.009875,0.161296124794
1,3,Total,3014.9125,87.8546258589,5.3264375,0.166136655947
1,Total,Total,9704.5375,284.169807665,4.9851875,0.15421549432
2,1,1,1514.4,67.658786513,5.285875,0.269503499191
2,1,2,1769.55,65.7463287708,4.5195,0.166664219391
2,1,Total,3283.95,101.986087411,4.9026875,0.170027815576
2,2,1,1599.525,74.6200460052,5.005625,0.254622300325
2,2,2,1894.275,72.0216168323,4.223,0.157996955587
2,2,Total,3493.8,111.388634286,4.6143125,0.161278012482
2,3,1,1419.2625,56.133372765,5.6385,0.237892114682
2,3,2,1634.975,67.5526939189,4.894125,0.196589231519
2,3,Total,3054.2375,94.8598224631,5.2663125,0.165423782117
2,Total,Total,9831.9875,276.629235655,4.92777083333,0.147209377508
3,1,1,1527.5125,66.1394755159,5.238,0.241112400912
3,1,2,1746.775,69.5529986431,4.5805,0.193743272648
3,1,Total,3274.2875,96.1103260762,4.90925,0.15487867853
3,2,1,1608.4625,72.0945131693,4.977125,0.233889478119
3,2,2,1870.1625,78.0114311244,4.27625,0.179029556997
3,2,Total,3478.625,114.461244892,4.6266875,0.158399718206
3,3,1,1433.85,62.8611288396,5.58275,0.25150672538
3,3,2,1620.875,75.1303297989,4.94,0.24630946882
3,3,Total,3054.725,101.778485578,5.261375,0.182252042408
3,Total,Total,9807.6375,278.310783562,4.9324375,0.146598791292
Total,Total,Total,9781.3875,157.766000624,4.94846527778,0.0835926225756
