Throughput,Latency
1666,4.8
1693,4.71
1717,4.66
1718,4.65
1732,4.62
1697,4.7
1687,4.74
1733,4.62
1744,4.57
1706,4.69
1680,4.75
1700,4.71
1688,4.74
1647,4.84
1721,4.66
1618,4.94
1608,4.97
1667,4.8
1650,4.84
1698,4.71
1736,4.59
1651,4.84
1696,4.73
1657,4.82
1669,4.79
1663,4.8
1711,4.68
1719,4.65
1700,4.7
1678,4.75
1604,5.0
1576,5.05
1644,4.87
1633,4.9
1696,4.71
1621,4.93
1682,4.75
1673,4.79
1674,4.76
1722,4.64
1644,4.87
1675,4.77
1683,4.76
1679,4.75
1664,4.81
1630,4.9
1610,4.97
1618,4.94
1686,4.73
1681,4.76
1734,4.61
1727,4.64
1682,4.75
1648,4.84
1712,4.69
1706,4.67
1686,4.74
1712,4.68
1659,4.81
1648,4.86
1614,4.95
1615,4.95
1574,5.08
1659,4.83
1607,4.97
1660,4.82
1698,4.7
1607,4.97
1665,4.8
1620,4.95
1557,5.13
1708,4.67
1667,4.81
1592,5.01
1620,4.93
1615,4.95
1608,4.97
1610,4.98
1639,4.88
1669,4.79
