Throughput,Latency
6808,9.47
6760,9.45
6849,9.32
6815,9.37
6941,9.27
6900,9.2
7017,9.16
7020,9.14
6822,9.3
7021,9.13
6872,9.34
6831,9.33
6990,9.16
6886,9.33
7201,8.9
7029,9.1
7031,9.1
6558,9.69
7263,8.88
6995,9.13
6754,9.45
6699,9.54
6933,9.22
7022,9.15
6707,9.52
6985,9.13
6946,9.23
6763,9.42
7102,9.04
6884,9.28
6755,9.45
7271,8.86
6834,9.28
6928,9.25
6839,9.41
6656,9.58
6906,9.24
7058,9.1
6674,9.56
6611,9.68
6914,9.27
6895,9.26
7116,9.05
6610,9.61
7128,8.98
6959,9.26
6628,9.64
6897,9.28
6861,9.33
6688,9.5
6873,9.31
6857,9.39
7035,9.05
6849,9.34
7119,9.03
6877,9.28
6956,9.21
6718,9.5
6725,9.5
6492,9.88
6693,9.55
6768,9.5
7030,9.04
6837,9.42
7062,9.03
6707,9.57
6657,9.58
7215,8.84
6690,9.54
6909,9.33
6539,9.71
6771,9.51
6830,9.31
6709,9.54
6902,9.27
7001,9.16
7092,9.0
6849,9.35
7091,9.06
6851,9.28
