[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  4   6  87   1   3   0|   0     0 |  20k 7105k|1510417046
  7  10  76   0   6   0|7403k  615k|   0     0 |1510417047
  7   8  79   0   6   0|7287k  601k|   0     0 |1510417048
  8   9  76   0   8   0|7758k  631k|   0     0 |1510417049
  7   7  81   0   5   0|7427k  610k|   0     0 |1510417050
  8   8  76   2   7   0|7350k  604k|   0    32k|1510417051
  7   8  79   0   7   0|7215k  593k|   0     0 |1510417052
  7   9  76   0   9   0|7041k  582k|   0    12k|1510417053
  7   8  77   0   7   0|6687k  552k|   0     0 |1510417054
  8   9  73   0  10   0|7496k  614k|   0     0 |1510417055
  9   9  74   2   8   0|7165k  591k|   0    28k|1510417056
  8   9  79   0   6   0|7387k  678k|   0     0 |1510417057
  8   9  76   0   7   0|7226k  665k|   0     0 |1510417058
  8   9  78   0   6   0|6533k  612k|   0     0 |1510417059
  8   8  77   0   9   0|5996k  541k|   0     0 |1510417060
  8   9  72   2  10   0|4428k  405k|   0    12k|1510417061
  7   8  75   0  10   0|5973k  550k|   0     0 |1510417062
  8   7  76   0   8   0|5951k  546k|   0     0 |1510417063
  8  10  73   0  10   0|5475k  512k|   0     0 |1510417064
  7   7  81   0   6   0|6390k  584k|   0     0 |1510417065
  8   9  73   3   8   0|6231k  573k|   0    12k|1510417066
  8   9  74   0  10   0|5646k  520k|   0     0 |1510417067
  8   9  74   0   9   0|5116k  467k|   0     0 |1510417068
  9   8  74   0   9   0|5261k  487k|   0     0 |1510417069
  8   8  75   0  10   0|5447k  491k|   0     0 |1510417070
  7   9  73   0  12   0|4707k  425k|   0     0 |1510417071
  7   8  72   1  12   0|4562k  414k|   0    12k|1510417072
  9  10  69   0  11   0|4138k  377k|   0     0 |1510417073
  8   8  77   0   8   0|5283k  489k|   0     0 |1510417074
  8   7  78   0   8   0|5509k  506k|   0     0 |1510417075
  7   7  79   0   9   0|5159k  466k|   0     0 |1510417076
  8   8  76   2   7   0|5823k  532k|   0    12k|1510417077
  7   9  67   6  11   0|4424k  404k|   0    60k|1510417078
  7   7  80   0   6   0|5882k  529k|   0     0 |1510417079
  7   7  79   0   8   0|5074k  455k|   0     0 |1510417080
  7   7  79   0   8   0|4871k  440k|   0     0 |1510417081
  6   6  80   1   6   0|5351k  485k|   0    20k|1510417082
  7   5  81   0   8   0|5104k  465k|   0     0 |1510417083
  5   6  85   0   4   0|6161k  559k|   0     0 |1510417084
  6   6  84   0   5   0|5677k  526k|   0     0 |1510417085
  6   5  86   0   4   0|6053k  563k|   0     0 |1510417086
  5   5  86   0   3   0|5940k  543k|   0     0 |1510417087
  7   6  78   3   7   0|5712k  526k|   0    16k|1510417088
  9   8  76   0   8   0|6022k  565k|   0     0 |1510417089
  7   9  74   0  11   0|5114k  473k|   0     0 |1510417090
  7   8  80   0   6   0|6777k  627k|   0     0 |1510417091
  8   9  76   0   8   0|5542k  513k|   0     0 |1510417092
  8   7  72   2  10   0|5138k  475k|   0    12k|1510417093
  9   8  73   0  11   0|4664k  434k|   0     0 |1510417094
  8   8  76   0   9   0|5259k  477k|   0     0 |1510417095
  9   9  74   0   9   0|5018k  468k|   0     0 |1510417096
  9   7  76   0   9   0|4639k  425k|   0     0 |1510417097
  8   8  69   3  13   0|5036k  473k|   0    12k|1510417098
  8   9  73   0  11   0|5071k  465k|   0     0 |1510417099
  9   9  72   0  11   0|5394k  488k|   0     0 |1510417100
 10   8  71   0  12   0|4710k  440k|   0     0 |1510417101
  7   9  76   0   8   0|5572k  513k|   0     0 |1510417102
  8   7  78   1   8   0|5617k  514k|   0    12k|1510417103
  7   9  77   0   9   0|5218k  474k|   0     0 |1510417104
  8   9  75   0   8   0|5452k  503k|   0     0 |1510417105
  7   9  79   0   6   0|5859k  545k|   0     0 |1510417106
  8   9  77   0   8   0|6140k  578k|   0     0 |1510417107
  7   9  72   3  10   0|4990k  455k|   0    12k|1510417108
 10   8  69   0  12   0|4429k  412k|   0  4096B|1510417109
  8   7  77   0   9   0|5256k  488k|   0     0 |1510417110
  8   9  76   0   8   0|6915k  637k|   0     0 |1510417111
  8   8  78   0   7   0|6500k  608k|   0     0 |1510417112
  6   7  81   1   5   0|7039k  621k|   0    12k|1510417113
  6   8  80   0   5   0|6761k  592k|   0    16k|1510417114
  8   9  76   0   8   0|6623k  600k|   0     0 |1510417115
  8   8  76   0   9   0|6874k  620k|   0     0 |1510417116
  7   8  78   0   7   0|6448k  583k|   0     0 |1510417117
  7   9  74   2   9   0|6677k  604k|   0    20k|1510417118
  8   9  77   0   7   0|6864k  630k|   0     0 |1510417119
  6   8  81   0   5   0|7447k  663k|   0     0 |1510417120
  7   8  81   0   6   0|6194k  567k|   0     0 |1510417121
  7   7  79   0   6   0|6812k  628k|   0     0 |1510417122
  8   8  75   2   8   0|5782k  520k|   0    12k|1510417123
  7   8  77   0   7   0|6164k  558k|   0     0 |1510417124
  7   7  81   0   6   0|6588k  601k|   0     0 |1510417125
  7   8  77   0   8   0|5852k  553k|   0     0 |1510417126
  8   8  77   0   7   0|6262k  576k|   0     0 |1510417127
  7   9  79   0   6   0|6866k  634k|   0     0 |1510417128
  7   9  77   1   7   0|6447k  608k|   0    12k|1510417129
  9   9  72   0  11   0|5658k  519k|   0     0 |1510417130
 10   8  67   0  16   0|4176k  381k|   0     0 |1510417131
  8   9  72   0  12   0|3956k  363k|   0     0 |1510417132
  9   8  72   0  12   0|4020k  373k|   0     0 |1510417133
  9   8  75   2   8   0|5078k  474k|   0    12k|1510417134
  8   8  75   0  10   0|4934k  450k|   0     0 |1510417135
  7   7  81   0   7   0|5267k  495k|   0     0 |1510417136
