[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   1   0|   0     0 |7314B   16M|1510497989
  2   4  77   0  17   0| 771k  778k|   0     0 |1510497990
  2   2  96   0   0   0| 990k  993k|   0     0 |1510497991
  1   1  98   0   0   0| 991k  993k|   0    68k|1510497992
  4   4  91   0   0   0| 999k 1003k|   0     0 |1510497993
  2   2  95   0   0   0| 995k 1000k|   0     0 |1510497994
  1   1  99   0   0   0| 981k  982k|   0     0 |1510497995
  3   2  95   0   0   0| 993k  999k|   0   132k|1510497996
  1   1  98   0   0   0|1014k 1014k|   0     0 |1510497997
  1   1  99   0   0   0|1029k 1032k|   0    24k|1510497998
  0   0  99   0   0   0|1026k 1026k|   0     0 |1510497999
  0   1  99   0   0   0|1059k 1059k|   0     0 |1510498000
  1   1  97   0   0   0| 998k 1002k|   0    12k|1510498001
  0   0  99   0   0   0|1038k 1038k|   0     0 |1510498002
  1   1  98   0   0   0| 992k 1002k|   0    24k|1510498003
  0   0  99   0   0   0|1043k 1043k|   0     0 |1510498004
  1   1  99   0   0   0|1025k 1029k|   0     0 |1510498005
  1   1  98   0   0   0|1035k 1035k|   0  8192B|1510498006
  0   0  99   0   0   0|1048k 1049k|   0     0 |1510498007
  1   1  98   0   0   0|1037k 1037k|   0    28k|1510498008
  1   1  98   0   0   0|1051k 1056k|   0     0 |1510498009
  1   1  97   0   0   0|1032k 1036k|   0     0 |1510498010
  0   1  99   0   0   0|1057k 1061k|   0     0 |1510498011
  0   0  99   0   0   0|1051k 1051k|   0     0 |1510498012
  1   1  98   0   0   0|1066k 1066k|   0    12k|1510498013
  0   1  99   0   0   0|1040k 1040k|   0     0 |1510498014
  0   0  99   0   0   0|1070k 1068k|   0     0 |1510498015
  0   1  99   0   0   0|1053k 1055k|   0     0 |1510498016
  0   0  99   0   0   0|1037k 1037k|   0     0 |1510498017
  0   1  99   0   0   0|1021k 1022k|   0    12k|1510498018
  0   1  99   0   0   0|1056k 1056k|   0     0 |1510498019
  0   0  99   0   0   0| 990k  997k|   0     0 |1510498020
  0   0  99   0   0   0|1017k 1018k|   0    40k|1510498021
  0   0  99   0   0   0|1011k 1011k|   0     0 |1510498022
  0   1  99   0   0   0| 982k  987k|   0    20k|1510498023
  0   1  99   0   0   0|1026k 1031k|   0     0 |1510498024
  1   1  99   0   0   0|1042k 1038k|   0     0 |1510498025
  0   0  99   0   0   0|1040k 1045k|   0     0 |1510498026
  0   0  99   0   0   0|1056k 1056k|   0     0 |1510498027
  0   0  98   0   0   0|1031k 1031k|   0    12k|1510498028
  0   0  99   0   0   0|1037k 1038k|   0     0 |1510498029
  0   0  99   0   0   0|1039k 1039k|   0     0 |1510498030
  1   1  97   0   0   0|1047k 1047k|   0    24k|1510498031
  0   1  99   0   0   0|1025k 1025k|   0     0 |1510498032
  0   1  99   0   0   0|1020k 1021k|   0    24k|1510498033
  2   2  96   0   0   0|1030k 1030k|   0     0 |1510498034
  1   1  99   0   0   0|1044k 1044k|   0     0 |1510498035
  0   1  99   0   0   0|1015k 1015k|   0     0 |1510498036
  0   0  99   0   0   0|1062k 1062k|   0     0 |1510498037
  0   1  99   0   0   0| 997k 1000k|   0    12k|1510498038
  0   0  99   0   0   0|1011k 1011k|   0     0 |1510498039
  0   0  99   0   0   0|1046k 1046k|   0     0 |1510498040
  0   1  99   0   0   0|1023k 1025k|   0     0 |1510498041
  0   1  99   0   0   0|1028k 1028k|   0     0 |1510498042
  0   1  99   0   0   0|1026k 1026k|   0    12k|1510498043
  0   0  99   0   0   0|1006k 1007k|   0     0 |1510498044
  0   0  99   0   0   0|1019k 1019k|   0     0 |1510498045
  0   1  99   0   0   0|1043k 1044k|   0     0 |1510498046
  0   1  99   0   0   0|1048k 1048k|   0     0 |1510498047
  0   0  99   0   0   0|1017k 1017k|   0    12k|1510498048
  0   0  99   0   0   0|1023k 1026k|   0     0 |1510498049
  0   0  99   0   0   0|1015k 1016k|   0     0 |1510498050
  0   0  99   0   0   0|1039k 1034k|   0    20k|1510498051
  1   1  99   0   0   0|1035k 1040k|   0     0 |1510498052
  0   0  99   0   0   0|1019k 1021k|   0    12k|1510498053
  0   1  99   0   0   0|1042k 1044k|   0     0 |1510498054
  0   0  99   0   0   0|1049k 1049k|   0     0 |1510498055
  0   1  99   0   0   0|1039k 1041k|   0    12k|1510498056
  0   0  99   0   0   0|1033k 1033k|   0     0 |1510498057
  0   1  99   0   0   0|1041k 1042k|   0    20k|1510498058
  1   1  99   0   0   0|1042k 1045k|   0     0 |1510498059
  0   0  99   0   0   0|1039k 1039k|   0     0 |1510498060
  1   1  98   0   0   0|1034k 1039k|   0     0 |1510498061
  0   1  99   0   0   0|1033k 1033k|   0     0 |1510498062
  0   0  99   0   0   0|1038k 1038k|   0    12k|1510498063
  0   1  99   0   0   0|1024k 1028k|   0     0 |1510498064
  0   0  99   0   0   0|1026k 1029k|   0     0 |1510498065
  0   1  99   0   0   0|1047k 1049k|   0    12k|1510498066
  1   1  98   0   0   0|1018k 1022k|   0     0 |1510498067
  1   1  98   0   0   0|1005k 1009k|   0    24k|1510498068
  0   0  99   0   0   0|1081k 1082k|   0     0 |1510498069
  0   1  99   0   0   0|1040k 1041k|   0     0 |1510498070
  0   1  99   0   0   0|1077k 1078k|   0     0 |1510498071
  0   1  99   0   0   0|1041k 1044k|   0     0 |1510498072
  0   0  98   1   0   0|1053k 1053k|   0    12k|1510498073
  0   1  99   0   0   0|1055k 1058k|   0     0 |1510498074
  0   1  99   0   0   0|1052k 1054k|   0     0 |1510498075
  0   1  99   0   0   0|1056k 1056k|   0     0 |1510498076
  1   1  98   0   0   0|1037k 1041k|   0     0 |1510498077
  0   0  99   0   0   0|1042k 1042k|   0    12k|1510498078
  0   0  99   0   0   0| 751k  753k|   0     0 |1510498079
