Throughput,Latency
3350,4.78
3403,4.7
3360,4.75
3330,4.8
3361,4.76
3398,4.7
3373,4.74
3449,4.63
3426,4.67
3341,4.79
3330,4.81
3484,4.59
3358,4.76
3442,4.64
3436,4.66
3515,4.55
3243,4.92
3411,4.7
3481,4.58
3454,4.62
3340,4.79
3515,4.55
3472,4.61
3329,4.79
3410,4.69
3448,4.64
3457,4.63
3446,4.63
3432,4.66
3393,4.71
3374,4.75
3462,4.62
3446,4.64
3370,4.74
3395,4.71
3439,4.65
3407,4.69
3433,4.66
3465,4.6
3366,4.75
3441,4.66
3522,4.53
3276,4.88
3434,4.65
3433,4.67
3377,4.73
3389,4.71
3393,4.72
3434,4.64
3378,4.73
3241,4.93
3518,4.56
3450,4.61
3369,4.77
3431,4.66
3371,4.74
3359,4.76
3429,4.65
3483,4.6
3405,4.69
3495,4.58
3327,4.8
3484,4.59
3362,4.75
3471,4.61
3351,4.77
3492,4.58
3522,4.54
3474,4.59
3496,4.58
3535,4.53
3418,4.68
3447,4.63
3504,4.57
3443,4.64
3469,4.61
3424,4.66
3282,4.87
3361,4.76
3318,4.82
