Throughput,Latency
5126,1.55
4953,1.62
4940,1.61
5060,1.58
5111,1.55
5336,1.49
5096,1.58
5276,1.51
5266,1.52
5114,1.56
5122,1.55
4927,1.63
5113,1.56
4939,1.61
5189,1.53
5305,1.49
5152,1.56
5298,1.51
4826,1.64
4999,1.61
5074,1.57
5037,1.58
5231,1.52
5341,1.5
4825,1.65
5051,1.57
5095,1.57
5092,1.56
5042,1.58
5081,1.56
5246,1.53
5167,1.54
5316,1.5
5249,1.51
5423,1.48
5745,1.39
5282,1.51
5203,1.53
5261,1.53
5129,1.55
5281,1.51
5187,1.53
5075,1.58
5151,1.55
5100,1.56
5012,1.59
4994,1.59
5242,1.53
5209,1.53
4831,1.65
4939,1.61
5047,1.57
5110,1.57
4891,1.63
5122,1.55
5213,1.52
5167,1.56
5150,1.54
5276,1.51
5167,1.55
5025,1.58
5009,1.58
5113,1.58
5276,1.51
5191,1.53
5271,1.53
5218,1.52
5372,1.48
5231,1.52
5334,1.5
5196,1.53
5094,1.56
4826,1.66
5151,1.55
4917,1.62
5072,1.57
5197,1.53
5300,1.51
5177,1.54
5200,1.53
