Throughput,Latency
4821,1.65
5102,1.55
5260,1.53
4941,1.61
5017,1.58
4936,1.61
5084,1.58
5027,1.58
5178,1.55
5256,1.52
5112,1.55
4970,1.61
5070,1.57
5013,1.58
4954,1.62
5091,1.57
4917,1.62
5077,1.56
5019,1.6
5164,1.54
5239,1.52
5025,1.58
5201,1.54
5185,1.54
5072,1.57
4909,1.62
4943,1.61
5055,1.59
5413,1.47
5011,1.59
5220,1.52
5412,1.48
5392,1.47
5351,1.5
5236,1.52
5177,1.53
5087,1.57
5211,1.53
5237,1.52
5029,1.58
5099,1.58
5247,1.52
5236,1.52
5139,1.54
5104,1.57
5293,1.51
5187,1.53
5215,1.53
5184,1.55
5123,1.56
5203,1.53
5094,1.57
5238,1.52
4903,1.62
4974,1.61
5013,1.59
4938,1.6
5186,1.55
5208,1.53
5030,1.58
5057,1.57
5213,1.54
5062,1.57
5084,1.56
4960,1.62
5195,1.53
4809,1.65
4777,1.68
5138,1.55
5180,1.53
5258,1.51
5025,1.6
5105,1.56
5216,1.52
5002,1.59
5182,1.55
5107,1.54
5157,1.56
5402,1.47
5193,1.53
