Throughput,Latency
5029,1.58
5054,1.57
5035,1.6
4987,1.59
5147,1.54
5192,1.55
5086,1.57
5280,1.5
5237,1.54
5265,1.51
5071,1.56
5308,1.5
5128,1.57
5230,1.52
5295,1.51
5455,1.46
5170,1.54
5183,1.53
5216,1.54
5136,1.55
5179,1.53
5148,1.54
5077,1.58
5258,1.51
5144,1.56
5214,1.53
5390,1.48
5364,1.49
5193,1.54
5319,1.5
5189,1.53
5246,1.53
5214,1.52
5162,1.54
5386,1.49
5257,1.52
5167,1.54
5264,1.52
5418,1.47
5432,1.46
5576,1.42
5420,1.48
5320,1.49
5317,1.51
5328,1.5
5308,1.49
5355,1.48
5414,1.48
5175,1.53
5109,1.57
5074,1.57
5108,1.56
5157,1.55
5131,1.55
5255,1.51
5181,1.55
5170,1.54
5139,1.54
4915,1.63
5121,1.56
5062,1.57
4965,1.6
5195,1.54
5046,1.57
5147,1.54
5106,1.57
5327,1.5
5318,1.49
5079,1.58
5162,1.55
5068,1.57
5240,1.52
5150,1.56
5093,1.57
5051,1.57
5268,1.53
4904,1.63
4978,1.59
4995,1.61
4986,1.6
