Throughput,Latency
5675,8.41
5485,8.74
5391,8.91
5899,8.12
5878,8.2
5598,8.59
5619,8.55
5972,7.99
5845,8.22
6112,7.89
6111,7.85
5973,8.01
5502,8.73
5514,8.7
5373,8.91
5282,9.07
5576,8.6
5647,8.49
5610,8.59
5320,9.02
5797,8.26
5405,8.88
5838,8.2
5577,8.65
5493,8.68
5475,8.83
5438,8.84
5480,8.71
5689,8.48
5332,8.95
5571,8.61
5626,8.51
5081,9.52
5171,9.25
5477,8.79
5353,8.94
5911,8.14
5860,8.19
5550,8.63
5504,8.72
5538,8.65
5437,8.83
5895,8.15
5931,8.09
5782,8.28
5820,8.23
5605,8.61
5505,8.7
6161,7.76
5596,8.6
5836,8.22
5718,8.39
5743,8.33
5486,8.75
5699,8.42
5631,8.48
5638,8.54
5527,8.68
5851,8.19
5719,8.42
6142,7.82
5659,8.43
6136,7.82
5791,8.33
5799,8.26
5509,8.68
5915,8.15
5894,8.12
5635,8.48
6203,7.77
5724,8.35
5558,8.69
5561,8.59
5681,8.44
5893,8.16
5640,8.5
5688,8.45
5965,8.05
5611,8.55
5452,8.75
