Throughput,Latency
5546,8.64
5805,8.31
5769,8.29
5908,8.09
5723,8.44
5759,8.33
6139,7.79
5883,8.14
5505,8.73
5877,8.19
5926,8.11
5542,8.65
5910,8.07
5995,8.06
5971,7.98
6048,7.95
5907,8.14
5816,8.25
5921,8.13
5804,8.24
5732,8.38
5949,8.08
5623,8.53
5557,8.58
5779,8.34
5847,8.18
5829,8.26
5245,9.11
5762,8.35
5932,8.06
5846,8.21
6137,7.85
6371,7.56
5901,8.09
5777,8.28
5973,8.09
6327,7.58
6294,7.59
5832,8.27
6052,7.92
5722,8.37
6264,7.68
5793,8.28
6087,7.89
6096,7.87
5866,8.15
5949,8.08
5979,8.02
6189,7.75
6016,7.96
6001,8.05
6039,7.92
6219,7.69
5771,8.34
5885,8.19
5741,8.31
5892,8.14
5786,8.3
5980,8.0
5841,8.24
5457,8.82
5701,8.39
5510,8.69
6040,7.93
6202,7.76
5907,8.1
6408,7.52
6009,7.95
5705,8.44
6232,7.71
6037,7.91
6011,8.03
5950,8.03
5791,8.29
5857,8.18
6059,7.94
5989,8.02
5460,8.73
5847,8.27
5670,8.41
