Throughput,Latency
5774,8.34
5626,8.52
6168,7.78
6208,7.76
5875,8.15
5796,8.23
5888,8.21
5929,8.07
6359,7.56
5684,8.38
5810,8.31
5551,8.65
6132,7.79
5749,8.35
5927,8.08
5766,8.31
5782,8.31
6037,7.96
6324,7.58
6270,7.69
5917,8.05
5778,8.35
5920,8.08
6354,7.58
6168,7.79
5664,8.43
6095,7.87
5986,8.04
6110,7.88
6122,7.8
6031,7.97
6011,7.97
5709,8.41
6232,7.71
5928,8.07
5380,8.9
5764,8.36
5827,8.25
6370,7.53
6029,7.93
5937,8.11
5670,8.42
5758,8.37
5697,8.44
5962,7.99
5686,8.46
5608,8.56
5993,8.03
5678,8.47
5887,8.1
5629,8.58
5518,8.69
5779,8.24
5789,8.3
5771,8.35
5529,8.67
5607,8.51
5651,8.55
5560,8.64
5607,8.56
6024,7.97
5396,8.88
5673,8.46
5779,8.28
5988,8.03
5851,8.18
5717,8.42
5466,8.78
5431,8.82
5784,8.29
5853,8.22
5403,8.87
5639,8.53
5699,8.41
5863,8.19
5619,8.54
5890,8.14
6083,7.88
6007,7.98
5437,8.77
