Throughput,Latency
873,4.57
894,4.47
870,4.59
872,4.59
873,4.57
855,4.67
900,4.43
874,4.56
871,4.6
881,4.52
827,4.84
884,4.53
859,4.64
881,4.53
883,4.52
893,4.47
903,4.44
924,4.31
896,4.45
886,4.5
879,4.56
907,4.4
897,4.44
903,4.42
899,4.45
904,4.43
886,4.5
911,4.39
851,4.68
896,4.45
892,4.49
855,4.66
912,4.38
889,4.49
853,4.69
888,4.51
875,4.55
879,4.54
886,4.5
870,4.6
894,4.47
893,4.46
873,4.57
895,4.47
866,4.62
864,4.62
849,4.7
869,4.6
882,4.51
866,4.62
863,4.64
880,4.52
801,5.0
849,4.7
887,4.51
885,4.5
871,4.59
871,4.59
847,4.72
837,4.77
834,4.79
845,4.73
832,4.79
843,4.74
829,4.8
853,4.7
853,4.67
862,4.65
852,4.68
857,4.67
846,4.71
844,4.73
855,4.66
870,4.6
874,4.57
870,4.59
869,4.6
889,4.5
890,4.48
870,4.6
