[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  93   1   1   0|   0     0 |  57k   17M|1510860449
  0   0 100   0   0   0|  66B    0 |   0     0 |1510860450
  0   1 100   0   0   0|  70k 5502B|   0     0 |1510860451
  1   1  97   0   1   0| 566k   42k|   0     0 |1510860452
  1   1  98   0   1   0| 577k   43k|   0     0 |1510860453
  1   2  98   0   1   0| 505k   38k|   0    16k|1510860454
  1   1  96   2   1   0| 590k   44k|   0    36k|1510860455
  1   2  97   0   1   0| 600k   45k|   0     0 |1510860456
  1   1  97   0   1   0| 588k   44k|   0     0 |1510860457
  1   2  97   0   1   0| 593k   44k|   0     0 |1510860458
  1   1  98   0   1   0| 605k   45k|   0     0 |1510860459
  1   2  96   2   1   0| 566k   42k|   0    12k|1510860460
  1   1  98   0   1   0| 592k   44k|   0     0 |1510860461
  0   1  97   0   1   0| 608k   45k|   0     0 |1510860462
  2   3  94   0   1   0|1688k  126k|   0     0 |1510860463
  2   3  94   0   2   0|1809k  135k|   0     0 |1510860464
  2   3  93   1   1   0|1816k  136k|   0    12k|1510860465
  2   3  94   0   1   0|1893k  141k|   0     0 |1510860466
  2   2  95   0   2   0|1878k  140k|   0     0 |1510860467
  2   3  94   0   2   0|1895k  141k|   0     0 |1510860468
  2   3  94   0   2   0|1946k  145k|   0    28k|1510860469
  2   2  93   1   1   0|1887k  141k|   0    12k|1510860470
  2   3  94   0   2   0|1893k  142k|   0     0 |1510860471
  3   3  94   0   2   0|1932k  144k|   0     0 |1510860472
  2   3  94   0   2   0|1878k  140k|   0     0 |1510860473
  2   3  94   0   2   0|1915k  143k|   0    12k|1510860474
  2   3  92   2   1   0|1952k  146k|   0    28k|1510860475
  2   3  94   0   2   0|1912k  143k|   0     0 |1510860476
  2   3  94   0   2   0|1945k  145k|   0     0 |1510860477
  2   3  93   0   1   0|2074k  155k|   0     0 |1510860478
  2   3  94   0   2   0|1980k  148k|   0     0 |1510860479
  2   3  94   0   2   0|1980k  148k|   0     0 |1510860480
  2   3  92   2   2   0|1681k  125k|   0    12k|1510860481
  2   3  93   0   2   0|1968k  147k|   0     0 |1510860482
  2   2  94   0   1   0|1993k  149k|   0     0 |1510860483
  2   3  93   0   2   0|1956k  146k|   0    20k|1510860484
  3   3  93   0   2   0|1947k  145k|   0     0 |1510860485
  2   3  93   1   2   0|1898k  142k|   0    20k|1510860486
  2   3  94   0   2   0|2025k  151k|   0     0 |1510860487
  3   3  94   0   2   0|2004k  150k|   0     0 |1510860488
  2   3  94   0   1   0|1901k  142k|   0     0 |1510860489
  2   3  94   0   2   0|1957k  146k|   0     0 |1510860490
  2   3  92   1   2   0|1979k  148k|   0    12k|1510860491
  3   3  94   0   2   0|1899k  142k|   0     0 |1510860492
  2   3  93   0   2   0|2037k  152k|   0     0 |1510860493
  3   3  93   0   2   0|2008k  150k|   0     0 |1510860494
  2   3  94   0   2   0|1935k  144k|   0     0 |1510860495
  3   3  92   2   2   0|1964k  148k|   0    12k|1510860496
  2   3  94   0   2   0|1964k  146k|   0     0 |1510860497
  2   2  94   0   1   0|1977k  148k|   0     0 |1510860498
  2   3  94   0   2   0|1962k  146k|   0     0 |1510860499
  1   2  94   0   2   0|1887k  141k|   0     0 |1510860500
  3   3  94   0   2   0|1982k  148k|   0     0 |1510860501
  2   3  92   2   2   0|1941k  145k|   0    12k|1510860502
  2   3  94   0   2   0|1927k  144k|   0     0 |1510860503
  2   3  94   0   2   0|1918k  143k|   0     0 |1510860504
  2   3  94   0   2   0|1894k  141k|   0     0 |1510860505
  2   2  95   0   1   0|1605k  120k|   0     0 |1510860506
  2   3  93   1   2   0|1805k  135k|   0    12k|1510860507
  2   3  94   0   2   0|1943k  145k|   0     0 |1510860508
  2   3  93   0   2   0|1985k  148k|   0    20k|1510860509
  2   3  94   0   2   0|1912k  143k|   0     0 |1510860510
  3   3  94   0   2   0|1981k  148k|   0     0 |1510860511
  2   3  94   0   2   0|1848k  138k|   0     0 |1510860512
  2   3  93   2   2   0|1916k  143k|   0    12k|1510860513
  2   3  94   0   2   0|1981k  148k|   0     0 |1510860514
  2   3  94   0   2   0|1904k  142k|   0     0 |1510860515
  2   2  93   0   2   0|1892k  141k|   0     0 |1510860516
  2   3  93   0   2   0|2053k  153k|   0     0 |1510860517
  2   2  93   2   2   0|1870k  140k|   0    12k|1510860518
  2   3  94   0   2   0|1871k  140k|   0    24k|1510860519
  2   2  94   0   1   0|1829k  137k|   0     0 |1510860520
  2   3  94   0   1   0|2005k  151k|   0     0 |1510860521
  3   3  93   0   2   0|2015k  150k|   0     0 |1510860522
  2   3  93   1   2   0|1860k  139k|   0    20k|1510860523
  2   3  94   0   2   0|1993k  149k|   0     0 |1510860524
  2   3  94   0   2   0|1939k  145k|   0     0 |1510860525
  2   3  94   0   2   0|1937k  145k|   0     0 |1510860526
  3   3  94   0   2   0|2007k  150k|   0     0 |1510860527
  2   3  92   3   2   0|1883k  141k|   0    12k|1510860528
  3   3  94   0   2   0|1944k  145k|   0     0 |1510860529
  2   3  94   0   2   0|1869k  140k|   0     0 |1510860530
  2   3  94   0   2   0|2001k  149k|   0     0 |1510860531
  2   3  94   0   2   0|1978k  148k|   0     0 |1510860532
  3   3  92   2   2   0|1961k  146k|   0    12k|1510860533
  2   2  95   0   2   0|1832k  137k|   0     0 |1510860534
  1   2  95   0   1   0|1793k  134k|   0     0 |1510860535
  2   3  94   0   1   0|1875k  140k|   0     0 |1510860536
  2   2  94   0   2   0|1814k  135k|   0     0 |1510860537
  2   3  93   1   2   0|1856k  139k|   0    12k|1510860538
  2   2  96   0   1   0|1379k  103k|   0     0 |1510860539
