Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,1696.925,93.2130776667,2.69646025,0.139446648407,0.0,0.0,1696.925,0.0,1696.925,0.00025,0.000737769474476,0.1355,0.0383617477592,2.52457175,0.104882529911
1,2,2032.7125,63.9357259829,2.2688035,0.0726595904287,0.0,0.0,2032.7125,0.0,2032.7125,8.75e-05,0.00036261183347,0.042943375,0.00829847003495,2.20604525,0.0697257688227
1,Total,3729.6375,129.148353881,2.482631875,0.0903309519523,0.0,0.0,3729.6375,0.0,3729.6375,0.00016875,0.000420546284272,0.0892216875,0.0191359263641,2.3653085,0.0754985576876
2,1,1665.45,93.1734329495,2.750408125,0.142710447003,0.0,0.0,1665.45,0.0,1665.45,0.000175,0.000590537193761,0.142074625,0.0355354348358,2.57148375,0.115991185516
2,2,2004.7375,82.0129263893,2.317367,0.13021372186,0.0,0.0,2004.7375,0.0,2004.7375,0.0001125,0.000420781370815,0.043071375,0.00993974858248,2.255135375,0.129173393995
2,Total,3670.1875,146.772457471,2.5338875625,0.113989775782,0.0,0.0,3670.1875,0.0,3670.1875,0.00014375,0.0003662480829,0.092573,0.0181342145255,2.4133095625,0.104955635894
3,1,1689.6875,85.1679790291,2.717246125,0.136334037426,0.0,0.0,1689.6875,0.0,1689.6875,0.00015,0.000452839144884,0.1327845,0.0318109805857,2.548551625,0.109619274066
3,2,1775.1875,47.3032484099,2.6804005,0.0767821474157,0.0,0.0,1775.1875,0.0,1775.1875,0.0001875,0.000505507640579,0.043237875,0.00970299584348,2.61759775,0.0752653346497
3,Total,3464.875,113.758390983,2.6988233125,0.0942472795429,0.0,0.0,3464.875,0.0,3464.875,0.00016875,0.00036408155645,0.0880111875,0.0169648920287,2.5830746875,0.0836022451789
Total,Total,3621.56666667,74.9447503953,2.57178091667,0.0554391402702,0.0,0.0,3621.56666667,0.0,3621.56666667,0.000160416666667,0.000233369120221,0.0899352916667,0.0102447967507,2.45389758333,0.0490713838605
