Throughput,Latency
3431,4.67
3382,4.72
3326,4.8
3386,4.72
3098,5.16
3214,4.98
3209,4.99
3321,4.8
3308,4.83
3416,4.68
3438,4.65
3425,4.66
3214,4.99
3307,4.82
3292,4.85
3496,4.57
3340,4.78
3375,4.73
3429,4.66
3449,4.64
3461,4.62
3330,4.8
3257,4.91
3288,4.84
3405,4.72
3451,4.62
3348,4.78
3432,4.66
3440,4.64
3378,4.73
3201,5.0
3365,4.74
3220,4.96
3300,4.85
3349,4.77
3263,4.9
3353,4.76
3410,4.69
3413,4.69
3360,4.75
3409,4.68
3449,4.64
3413,4.69
3371,4.73
3406,4.69
3326,4.82
3380,4.72
3338,4.79
3445,4.65
3405,4.69
3550,4.5
3420,4.67
3443,4.66
3314,4.81
3333,4.8
3525,4.53
3585,4.47
3624,4.4
3511,4.56
3445,4.64
3427,4.65
3449,4.64
3280,4.88
3360,4.76
3424,4.66
3367,4.75
3485,4.59
3450,4.62
3444,4.65
3350,4.77
2329,6.85
1981,8.09
3360,4.76
3389,4.71
3417,4.68
3478,4.6
3425,4.66
3441,4.64
3404,4.7
3350,4.76
