Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,2217.1041666666665,265.8130685844189,0.44495833333333334,0.049769324933372064
2,1984.4583333333333,263.94374308146604,0.5015833333333333,0.065090806648722
Total,4201.5625,460.3840086362142,0.47327083333333336,0.06444503397713856
