[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  91   1   3   0|   0     0 |4787B 1091k|1510521976
  1   2  95   0   2   0|1921k  131k|   0     0 |1510521977
  2   3  92   0   3   0|2635k  171k|   0  8192B|1510521978
  2   2  93   0   3   0|2628k  171k|   0     0 |1510521979
  1   3  93   0   3   0|2763k  178k|   0     0 |1510521980
  2   2  90   4   2   0|2670k  174k|   0    40k|1510521981
  2   3  92   0   3   0|2650k  172k|   0     0 |1510521982
  1   3  93   0   3   0|2823k  184k|   0     0 |1510521983
  2   2  94   0   2   0|2536k  164k|   0     0 |1510521984
  2   2  93   0   3   0|2733k  178k|   0     0 |1510521985
  1   3  94   0   2   0|2661k  173k|   0     0 |1510521986
  2   2  92   1   3   0|2776k  181k|   0    12k|1510521987
  1   3  93   0   3   0|2636k  171k|   0     0 |1510521988
  2   2  94   0   2   0|2698k  176k|   0     0 |1510521989
  1   2  94   0   3   0|2556k  165k|   0     0 |1510521990
  3   3  92   0   2   0|2736k  178k|   0     0 |1510521991
  1   3  93   0   3   0|2747k  179k|   0     0 |1510521992
  2   2  91   2   3   0|2737k  178k|   0    12k|1510521993
  1   3  93   0   3   0|2653k  172k|   0     0 |1510521994
  2   2  94   0   2   0|2722k  177k|   0     0 |1510521995
  2   3  92   0   3   0|2809k  183k|   0     0 |1510521996
  1   2  95   0   2   0|2664k  173k|   0     0 |1510521997
  2   2  93   0   3   0|2542k  165k|   0     0 |1510521998
  1   3  92   2   2   0|2652k  172k|   0    12k|1510521999
  2   3  92   0   3   0|2727k  177k|   0     0 |1510522000
  2   2  93   0   3   0|2633k  170k|   0     0 |1510522001
  1   3  94   0   2   0|2675k  174k|   0     0 |1510522002
  2   2  93   0   3   0|2630k  171k|   0    28k|1510522003
  1   2  95   0   2   0|2578k  166k|   0     0 |1510522004
  2   3  90   2   3   0|2746k  178k|   0    12k|1510522005
  2   2  93   0   3   0|2712k  178k|   0     0 |1510522006
  2   3  93   0   2   0|2848k  186k|   0     0 |1510522007
  1   2  94   0   3   0|2740k  178k|   0    16k|1510522008
  2   3  92   0   3   0|2857k  186k|   0     0 |1510522009
  2   3  92   0   3   0|2867k  187k|   0     0 |1510522010
  1   2  93   2   2   0|2852k  186k|   0    32k|1510522011
  2   3  92   0   3   0|2980k  194k|   0     0 |1510522012
  2   3  92   0   3   0|3038k  198k|   0     0 |1510522013
  2   2  93   0   3   0|2936k  192k|   0     0 |1510522014
  2   3  92   0   3   0|2997k  195k|   0     0 |1510522015
  2   3  92   0   3   0|3006k  196k|   0     0 |1510522016
  1   3  92   2   2   0|2885k  188k|   0    12k|1510522017
  2   2  93   0   3   0|2879k  188k|   0     0 |1510522018
  2   3  92   0   3   0|3154k  206k|   0     0 |1510522019
  2   3  92   0   3   0|2934k  191k|   0     0 |1510522020
  2   3  92   0   3   0|3257k  213k|   0     0 |1510522021
  1   2  95   0   2   0|2819k  183k|   0     0 |1510522022
  2   3  90   2   3   0|2694k  175k|   0    12k|1510522023
  2   2  93   0   3   0|2725k  177k|   0     0 |1510522024
  1   3  93   0   3   0|2793k  182k|   0     0 |1510522025
  2   2  93   0   3   0|2680k  173k|   0     0 |1510522026
  2   2  94   0   2   0|2835k  185k|   0     0 |1510522027
  1   3  92   0   4   0|2751k  179k|   0     0 |1510522028
  2   2  89   4   3   0|2710k  176k|   0    12k|1510522029
  2   3  93   0   2   0|2800k  182k|   0     0 |1510522030
  1   2  94   0   3   0|2789k  182k|   0     0 |1510522031
  2   3  93   0   2   0|2626k  171k|   0     0 |1510522032
  2   2  93   0   3   0|2813k  183k|   0     0 |1510522033
  1   3  93   0   3   0|2792k  181k|   0     0 |1510522034
  2   2  92   2   2   0|2876k  188k|   0    12k|1510522035
  2   3  92   0   3   0|2799k  182k|   0     0 |1510522036
  1   3  93   0   3   0|2877k  188k|   0     0 |1510522037
  3   2  92   0   3   0|3035k  197k|   0    20k|1510522038
  1   3  93   0   3   0|2967k  194k|   0     0 |1510522039
  2   3  92   0   3   0|2952k  193k|   0     0 |1510522040
  2   2  91   3   2   0|2801k  182k|   0    12k|1510522041
  1   3  93   0   3   0|2662k  172k|   0     0 |1510522042
  2   2  93   0   3   0|2773k  181k|   0  4096B|1510522043
  2   3  93   0   2   0|2914k  190k|   0     0 |1510522044
  2   2  93   0   3   0|2736k  178k|   0     0 |1510522045
  1   3  93   0   3   0|2707k  176k|   0     0 |1510522046
  2   2  91   3   2   0|2623k  170k|   0    12k|1510522047
  1   2  94   0   3   0|2619k  169k|   0     0 |1510522048
  2   3  93   0   2   0|2690k  175k|   0     0 |1510522049
  2   2  93   0   3   0|2680k  175k|   0     0 |1510522050
  1   3  93   0   3   0|2705k  176k|   0     0 |1510522051
  2   2  93   0   3   0|2877k  187k|   0     0 |1510522052
  2   3  91   2   2   0|2771k  181k|   0    12k|1510522053
  2   2  93   0   3   0|2809k  183k|   0     0 |1510522054
  1   3  93   0   3   0|2909k  190k|   0     0 |1510522055
  2   2  94   0   2   0|2663k  174k|   0     0 |1510522056
  2   3  92   0   3   0|2748k  180k|   0     0 |1510522057
  1   2  95   0   2   0|2711k  177k|   0     0 |1510522058
  2   3  90   2   3   0|2652k  173k|   0    12k|1510522059
  2   2  93   0   3   0|2889k  188k|   0     0 |1510522060
  1   3  94   0   2   0|2742k  178k|   0     0 |1510522061
  2   2  93   0   3   0|2758k  180k|   0     0 |1510522062
  2   3  92   0   3   0|2646k  172k|   0     0 |1510522063
  1   2  95   0   2   0|2759k  179k|   0     0 |1510522064
  2   2  89   4   3   0|2589k  168k|   0    12k|1510522065
  1   3  93   0   3   0|2678k  173k|   0     0 |1510522066
