Throughput,Latency
1275,3.12
1250,3.2
1248,3.19
1185,3.37
1281,3.11
1235,3.22
1159,3.44
1258,3.16
1245,3.21
1184,3.36
1244,3.2
1215,3.29
1232,3.24
1236,3.23
1240,3.22
1224,3.26
1225,3.25
1189,3.35
1219,3.28
1242,3.21
1238,3.22
1246,3.2
1244,3.2
1256,3.18
1199,3.32
1235,3.23
1206,3.3
1233,3.23
1247,3.2
1174,3.4
1241,3.21
1225,3.26
1237,3.22
1259,3.17
1228,3.25
1255,3.17
1236,3.23
1276,3.12
1279,3.12
1253,3.18
1258,3.17
1264,3.16
1224,3.26
1219,3.28
1243,3.21
1243,3.2
1245,3.2
1269,3.15
1234,3.21
1250,3.21
1198,3.32
1239,3.22
1219,3.28
1265,3.15
1282,3.11
1355,2.94
1307,3.05
1247,3.2
1283,3.11
1223,3.27
1280,3.1
1224,3.27
1192,3.35
1250,3.19
1277,3.13
1237,3.22
1250,3.19
1264,3.16
1229,3.24
1244,3.21
1232,3.24
1226,3.25
1267,3.15
1242,3.22
1202,3.32
1259,3.16
1268,3.16
1235,3.23
1192,3.35
1309,3.04
