MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,9199.933333333332,621.4488636224456,2.759928208333333,0.22347377442316468,0.29156183333333335,0.05074358428821934,2.9125,5.854999115657615,2.444927875,0.18649140646534804
Total,9199.933333333332,621.4488636224456,2.759928208333333,0.22347377442316468,0.29156183333333335,0.05074358428821934,2.9125,5.854999115657615,2.444927875,0.18649140646534804
