Throughput,Latency
3910,8.2
3921,8.16
3839,8.33
3961,8.06
3689,8.61
3401,9.47
3978,8.0
3992,8.06
4174,7.66
3898,8.11
4011,8.06
3909,8.17
4022,7.96
4056,7.88
4022,7.94
4075,7.86
4389,7.28
4069,7.86
4012,7.96
3906,8.21
4098,7.8
4128,7.75
3957,8.08
3976,8.04
3990,8.02
3837,8.33
3923,8.15
3791,8.43
3805,8.41
3843,8.32
3803,8.42
3869,8.26
4041,7.91
4132,7.75
4055,7.88
4129,7.74
4170,7.68
4023,7.95
3952,8.08
3961,8.07
3918,8.17
3866,8.27
4043,7.91
3899,8.2
3975,8.05
4031,7.94
3849,8.31
4036,7.92
3837,8.32
3960,8.08
4176,7.66
3952,8.09
4311,7.43
3945,8.09
3961,8.08
4149,7.69
3976,8.05
4084,7.83
4137,7.73
4042,7.92
3933,8.11
3948,8.11
3989,8.0
4059,7.87
3952,8.05
4023,8.0
4168,7.68
4062,7.87
4218,7.58
4013,7.97
3920,8.14
3954,8.1
3907,8.15
3989,8.05
3956,8.08
3831,8.36
3936,8.13
4074,7.84
3951,8.1
3863,8.28
