Throughput,Latency
3858,16.52
3911,16.55
3800,16.78
3821,16.59
3852,16.62
3858,16.78
3788,16.81
3825,16.83
3829,16.65
3860,16.51
3846,16.57
3908,16.56
3821,16.68
3844,16.52
3823,16.72
3982,16.26
3869,16.42
3847,16.74
3803,16.75
3986,15.96
3855,16.56
3945,16.34
3834,16.55
3876,16.7
3707,17.19
3819,16.69
3777,17.0
3751,17.04
3794,16.81
3790,17.07
3795,16.79
3937,16.19
3823,16.69
3780,16.9
3941,16.37
3917,16.32
3871,16.46
3868,16.52
3878,16.44
3862,16.76
3862,16.5
4071,15.66
3836,16.61
3882,16.66
3789,16.84
3765,16.92
3981,16.01
3863,16.51
3873,16.71
3857,16.53
3869,16.47
3850,16.63
4028,15.99
3705,17.17
3795,17.05
3859,16.51
3802,16.77
3780,16.91
3941,16.32
3790,16.78
3875,16.63
3856,16.44
3875,16.46
3859,16.65
3853,16.53
3886,16.59
3724,17.05
3876,16.57
3936,16.38
3838,16.52
3878,16.62
3855,16.48
3971,16.17
3918,16.42
3886,16.37
3870,16.59
3755,16.98
3743,17.02
3932,16.39
3824,16.6
