Throughput,Latency
3846,16.57
3913,16.29
3928,16.22
3915,16.54
3815,16.69
3904,16.33
3836,16.44
3934,16.62
3870,16.47
3853,16.53
3907,16.31
3806,16.97
3810,16.76
3867,16.48
3903,16.33
3808,16.99
3803,16.75
3718,17.03
3823,16.76
3828,16.9
3747,17.0
3985,16.0
3890,16.64
3898,16.35
3731,17.09
3848,16.56
3932,16.46
3760,16.79
3870,16.62
3845,16.57
3896,16.61
3824,16.66
3819,16.68
3762,16.96
3918,16.49
3771,16.9
3850,16.51
3848,16.63
3912,16.5
3761,16.92
3776,16.94
3923,16.24
3850,16.82
3774,16.88
3795,16.79
3787,16.83
3870,16.72
3875,16.45
3884,16.37
3756,17.0
3821,16.95
3900,16.34
3750,16.96
3765,16.95
3856,16.76
3815,16.7
3765,16.96
3947,16.14
3843,16.85
3838,16.6
3793,16.8
3946,16.11
3921,16.55
3913,16.28
3861,16.47
3944,16.38
3728,17.08
3780,16.88
3851,16.72
3816,16.65
3764,17.0
3878,16.62
4020,15.88
3865,16.53
3904,16.51
3869,16.4
3781,16.93
3810,16.73
3929,16.42
3807,16.78
