Throughput,Latency
3856,16.65
3740,17.04
3693,17.32
3826,16.78
3823,16.64
3875,16.64
3803,16.7
3839,16.67
3786,16.96
3824,16.6
3792,17.06
3826,16.63
3837,16.8
3971,15.98
3857,16.71
3841,16.53
3795,16.94
3744,16.96
3847,16.8
3695,17.1
3792,17.05
3827,16.57
3843,16.74
3800,16.97
3807,16.57
3764,17.22
3734,17.0
3828,16.71
3770,17.05
3794,16.77
4037,15.97
3800,16.7
3847,16.73
3829,16.56
3796,16.97
3699,17.22
3945,16.32
3859,16.6
3789,16.75
3815,16.9
3760,16.88
3854,16.69
3805,16.92
3810,16.66
3824,16.86
3880,16.36
3866,16.68
3813,16.6
3816,16.94
3804,16.69
3826,16.84
3827,16.59
3758,17.08
3902,16.43
3858,16.55
3812,16.91
3859,16.45
3866,16.56
3802,16.88
3749,17.01
3848,16.76
3915,16.16
3872,16.64
3881,16.54
3948,16.14
3876,16.63
3840,16.53
3896,16.46
3875,16.37
3881,16.56
3913,16.3
3781,17.04
3827,16.72
3813,16.59
3737,17.26
3925,16.21
3942,16.31
3843,16.65
3743,17.01
3859,16.69
