Throughput,Latency
4495,7.08
4415,7.22
4399,7.35
4430,7.2
4371,7.29
4168,7.64
4427,7.3
4434,7.2
4483,7.11
4432,7.18
4428,7.3
4462,7.14
4476,7.12
4345,7.39
4304,7.41
4415,7.21
4437,7.27
4523,7.06
4431,7.19
4347,7.33
4583,7.05
4411,7.24
4369,7.28
4532,7.06
4434,7.18
4603,7.02
4553,7.01
4512,7.07
4650,6.92
4641,6.86
4520,7.05
4448,7.16
4627,6.99
4603,6.87
4447,7.27
4450,7.16
4572,6.97
4484,7.1
4599,7.0
4521,7.05
4564,6.98
4539,7.13
4521,7.05
4525,7.01
4512,7.17
4435,7.19
4467,7.12
4602,6.92
4579,7.04
4498,7.08
4527,7.03
4603,7.03
4318,7.38
4312,7.38
4267,7.57
4466,7.14
4347,7.32
4544,7.01
4613,6.95
4477,7.12
4534,7.13
4531,7.03
4559,6.99
4414,7.24
4173,7.63
4308,7.51
4443,7.17
4281,7.44
4634,6.92
4402,7.24
4535,7.12
4434,7.21
4400,7.24
4357,7.28
4280,7.56
4359,7.32
4333,7.33
4442,7.17
4289,7.46
4284,7.55
