Throughput,Latency
703,2.84
701,2.84
710,2.81
709,2.82
693,2.88
658,3.02
694,2.88
694,2.87
663,3.01
635,3.14
667,3.0
688,2.9
716,2.78
728,2.74
685,2.91
708,2.82
715,2.79
708,2.82
709,2.81
742,2.69
692,2.87
705,2.83
672,2.97
689,2.9
703,2.84
683,2.92
705,2.83
714,2.79
692,2.88
704,2.83
685,2.91
686,2.91
672,2.96
691,2.89
695,2.87
693,2.88
735,2.72
705,2.83
705,2.82
721,2.77
721,2.77
701,2.85
687,2.9
699,2.86
695,2.87
676,2.95
701,2.84
699,2.86
733,2.72
703,2.84
641,3.11
725,2.75
630,3.17
692,2.89
751,2.65
725,2.75
706,2.83
703,2.84
713,2.8
719,2.77
630,3.17
718,2.77
697,2.87
697,2.86
708,2.82
686,2.9
700,2.86
662,3.01
667,2.98
707,2.83
716,2.78
728,2.74
695,2.87
691,2.89
705,2.82
707,2.83
711,2.8
694,2.88
697,2.86
702,2.84
