Throughput,Latency
6114,0.65
5847,0.68
6231,0.64
5620,0.71
6471,0.61
5694,0.7
5867,0.68
5974,0.67
5665,0.7
6226,0.64
5516,0.72
5755,0.69
5912,0.68
5684,0.7
5461,0.73
6462,0.62
5969,0.66
5519,0.72
5716,0.69
5765,0.69
6234,0.64
5849,0.68
5885,0.68
5893,0.67
5519,0.72
5639,0.71
5863,0.68
5195,0.77
5312,0.75
5315,0.75
5523,0.72
5635,0.71
5299,0.75
5244,0.76
5463,0.73
5591,0.71
6206,0.64
6097,0.65
6266,0.63
5744,0.69
6032,0.66
6079,0.65
5854,0.68
5933,0.67
5762,0.69
6453,0.62
5713,0.7
6116,0.65
6151,0.65
6253,0.64
5860,0.68
5667,0.7
5995,0.66
6217,0.64
5994,0.66
6110,0.65
6080,0.65
6013,0.66
6232,0.64
5885,0.68
6084,0.65
6200,0.64
5960,0.67
5708,0.7
5341,0.74
5728,0.69
5891,0.68
5897,0.67
5674,0.7
5548,0.72
5587,0.71
5720,0.7
5902,0.67
5961,0.67
5962,0.67
5966,0.67
6610,0.6
6230,0.64
6219,0.64
5902,0.67
