[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  3   4  90   1   2   0|   0     0 |  29k 9658k|1510414635
  4   5  90   0   3   0| 234k 3548k|   0     0 |1510414636
  4   5  89   0   3   0| 271k 4104k|   0     0 |1510414637
  4   6  87   0   2   0| 271k 4114k|   0     0 |1510414638
  4   5  88   0   3   0| 274k 4157k|   0     0 |1510414639
  4   6  86   1   3   0| 273k 4136k|   0    32k|1510414640
  5   6  87   0   3   0| 288k 4367k|   0     0 |1510414641
  4   5  89   0   2   0| 267k 4053k|   0     0 |1510414642
  4   5  89   0   3   0| 271k 4115k|   0     0 |1510414643
  4   5  90   0   2   0| 226k 3423k|   0     0 |1510414644
  4   5  88   1   3   0| 259k 3924k|   0  8192B|1510414645
  4   5  87   0   3   0| 281k 4259k|   0  4096B|1510414646
  4   5  88   0   3   0| 270k 4099k|   0     0 |1510414647
  4   5  89   0   3   0| 278k 4214k|   0     0 |1510414648
  4   5  89   0   2   0| 260k 3940k|   0     0 |1510414649
  4   5  89   0   3   0| 248k 3757k|   0     0 |1510414650
  4   5  87   1   3   0| 257k 3903k|   0    12k|1510414651
  5   6  87   0   3   0| 296k 4497k|   0     0 |1510414652
  5   6  87   0   3   0| 290k 4395k|   0     0 |1510414653
  5   6  87   0   3   0| 300k 4558k|   0     0 |1510414654
  4   5  90   0   2   0| 220k 3329k|   0     0 |1510414655
  5   5  86   2   3   0| 233k 3541k|   0    12k|1510414656
  4   6  88   0   3   0| 279k 4232k|   0     0 |1510414657
  4   5  89   0   3   0| 268k 4058k|   0  8192B|1510414658
  4   5  87   0   3   0| 283k 4291k|   0     0 |1510414659
  5   5  88   0   3   0| 257k 3898k|   0     0 |1510414660
  5   6  82   5   3   0| 290k 4394k|   0    28k|1510414661
  4   5  90   0   3   0| 257k 3894k|   0     0 |1510414662
  5   5  89   0   2   0| 256k 3879k|   0    36k|1510414663
  4   5  89   0   3   0| 252k 3818k|   0     0 |1510414664
  4   5  88   0   3   0| 269k 4075k|   0     0 |1510414665
  4   5  84   4   3   0| 247k 3744k|   0    12k|1510414666
  5   6  87   0   3   0| 310k 4706k|   0     0 |1510414667
  4   5  87   0   3   0| 267k 4053k|   0    12k|1510414668
  5   5  88   0   3   0| 281k 4268k|   0     0 |1510414669
  4   5  89   0   2   0| 220k 3345k|   0     0 |1510414670
  4   5  88   2   3   0| 221k 3353k|   0    20k|1510414671
  4   5  89   0   2   0| 263k 3994k|   0     0 |1510414672
  4   5  89   0   3   0| 245k 3722k|   0     0 |1510414673
  4   5  90   0   2   0| 239k 3626k|   0     0 |1510414674
  4   5  90   0   2   0| 224k 3392k|   0     0 |1510414675
  4   5  88   1   2   0| 239k 3620k|   0    12k|1510414676
  4   5  89   0   3   0| 246k 3727k|   0     0 |1510414677
  4   5  89   0   2   0| 260k 3937k|   0     0 |1510414678
  4   5  89   0   3   0| 247k 3741k|   0     0 |1510414679
  4   5  87   0   3   0| 295k 4483k|   0     0 |1510414680
  4   5  85   5   2   0| 236k 3575k|   0    12k|1510414681
  4   5  89   0   2   0| 240k 3647k|   0     0 |1510414682
  4   6  87   0   3   0| 283k 4292k|   0     0 |1510414683
  4   5  89   0   3   0| 266k 4025k|   0     0 |1510414684
  4   5  90   0   3   0| 228k 3463k|   0     0 |1510414685
  5   6  87   1   3   0| 256k 3890k|   0    12k|1510414686
  4   5  89   0   2   0| 276k 4193k|   0     0 |1510414687
  4   6  88   0   3   0| 263k 3985k|   0     0 |1510414688
  4   5  89   0   3   0| 255k 3863k|   0     0 |1510414689
  4   5  89   0   2   0| 264k 4007k|   0     0 |1510414690
  5   6  85   3   3   0| 299k 4527k|   0    12k|1510414691
  4   6  88   0   2   0| 262k 3979k|   0     0 |1510414692
  4   5  87   0   3   0| 289k 4388k|   0     0 |1510414693
  5   6  88   0   3   0| 299k 4539k|   0     0 |1510414694
  5   6  87   0   3   0| 275k 4175k|   0     0 |1510414695
  4   5  87   2   3   0| 249k 3769k|   0    12k|1510414696
  5   6  88   0   3   0| 311k 4711k|   0     0 |1510414697
  5   6  87   0   3   0| 285k 4330k|   0     0 |1510414698
  4   5  88   0   2   0| 290k 4397k|   0  4096B|1510414699
  5   6  88   0   3   0| 283k 4287k|   0     0 |1510414700
  4   6  86   3   3   0| 280k 4246k|   0    12k|1510414701
  4   5  90   0   3   0| 237k 3594k|   0     0 |1510414702
  4   5  89   0   2   0| 236k 3582k|   0     0 |1510414703
  4   5  88   0   2   0| 241k 3662k|   0  8192B|1510414704
  4   5  89   0   3   0| 255k 3867k|   0     0 |1510414705
  4   5  85   2   3   0| 274k 4160k|   0    20k|1510414706
  4   5  89   0   2   0| 259k 3924k|   0     0 |1510414707
  4   5  89   0   2   0| 234k 3548k|   0     0 |1510414708
  4   6  88   0   3   0| 283k 4292k|   0     0 |1510414709
  4   5  88   0   2   0| 295k 4472k|   0     0 |1510414710
  4   5  88   0   3   0| 264k 4001k|   0     0 |1510414711
  5   6  85   1   3   0| 318k 4826k|   0    12k|1510414712
  4   5  89   0   3   0| 250k 3791k|   0     0 |1510414713
  4   6  88   0   3   0| 276k 4180k|   0     0 |1510414714
  4   5  89   0   3   0| 247k 3750k|   0     0 |1510414715
  4   5  90   0   2   0| 211k 3202k|   0     0 |1510414716
  4   5  88   2   2   0| 209k 3167k|   0    12k|1510414717
  4   5  89   0   3   0| 241k 3651k|   0     0 |1510414718
  4   5  90   0   2   0| 235k 3568k|   0     0 |1510414719
  5   6  88   0   3   0| 248k 3765k|   0     0 |1510414720
  4   5  89   0   2   0| 240k 3641k|   0     0 |1510414721
  4   5  89   0   3   0| 241k 3646k|   0     0 |1510414722
  3   4  90   2   2   0| 211k 3197k|   0    12k|1510414723
  4   5  89   0   3   0| 205k 3113k|   0     0 |1510414724
  4   4  91   0   2   0| 198k 3001k|   0     0 |1510414725
