[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  94   1   1   0|   0     0 |  28k 9064k|1510414826
  1   1  97   0   1   0|  59k  899k|   0     0 |1510414827
  1   2  97   0   1   0|  63k  951k|   0     0 |1510414828
  1   2  97   0   1   0|  61k  933k|   0     0 |1510414829
  1   2  94   2   0   0|  71k 1074k|   0    36k|1510414830
  1   2  97   0   1   0|  71k 1074k|   0     0 |1510414831
  1   2  96   0   1   0|  70k 1061k|   0     0 |1510414832
  1   2  96   0   1   0|  70k 1060k|   0    16k|1510414833
  1   2  97   0   1   0|  71k 1080k|   0     0 |1510414834
  1   2  96   0   1   0|  71k 1081k|   0     0 |1510414835
  2   2  95   2   1   0|  71k 1083k|   0    20k|1510414836
  1   2  96   0   1   0|  68k 1031k|   0     0 |1510414837
  1   2  96   0   1   0|  59k  895k|   0     0 |1510414838
  1   2  97   0   1   0|  56k  856k|   0     0 |1510414839
  1   1  97   0   1   0|  56k  847k|   0     0 |1510414840
  1   2  96   1   1   0|  63k  955k|   0  8192B|1510414841
  1   2  96   0   1   0|  63k  948k|   0  4096B|1510414842
  1   2  97   0   1   0|  61k  928k|   0     0 |1510414843
  1   2  96   0   1   0|  60k  904k|   0     0 |1510414844
  1   2  96   0   1   0|  65k  992k|   0     0 |1510414845
  2   2  97   0   1   0|  65k  981k|   0     0 |1510414846
  1   2  95   1   1   0|  66k 1006k|   0    12k|1510414847
  1   2  97   0   1   0|  65k  982k|   0     0 |1510414848
  1   2  97   0   1   0|  63k  952k|   0     0 |1510414849
  1   2  96   0   1   0|  66k 1000k|   0     0 |1510414850
  1   2  97   0   1   0|  65k  988k|   0     0 |1510414851
  1   2  97   0   1   0|  65k  982k|   0     0 |1510414852
  1   2  95   1   1   0|  63k  951k|   0    12k|1510414853
  1   2  97   0   1   0|  63k  955k|   0     0 |1510414854
  1   2  96   0   1   0|  65k  986k|   0     0 |1510414855
  1   2  97   0   1   0|  65k  978k|   0     0 |1510414856
  1   2  97   0   1   0|  63k  952k|   0     0 |1510414857
  2   2  95   2   1   0|  62k  944k|   0    64k|1510414858
  1   2  96   0   1   0|  59k  899k|   0     0 |1510414859
  1   2  97   0   1   0|  65k  979k|   0     0 |1510414860
  1   2  97   0   1   0|  63k  959k|   0     0 |1510414861
  1   2  97   0   1   0|  64k  972k|   0     0 |1510414862
  1   2  95   2   1   0|  65k  990k|   0    32k|1510414863
  1   2  96   0   1   0|  65k  984k|   0     0 |1510414864
  1   2  96   0   1   0|  65k  984k|   0     0 |1510414865
  1   2  97   0   1   0|  65k  983k|   0     0 |1510414866
  1   2  96   0   1   0|  64k  971k|   0     0 |1510414867
  1   2  95   2   1   0|  65k  990k|   0    12k|1510414868
  1   2  97   0   1   0|  64k  969k|   0     0 |1510414869
  1   2  97   0   1   0|  65k  983k|   0     0 |1510414870
  1   2  96   0   1   0|  68k 1039k|   0     0 |1510414871
  1   2  96   0   1   0|  67k 1015k|   0     0 |1510414872
  1   2  95   2   1   0|  66k 1002k|   0    12k|1510414873
  1   2  97   0   1   0|  63k  956k|   0     0 |1510414874
  1   2  96   0   1   0|  64k  973k|   0     0 |1510414875
  1   2  97   0   1   0|  64k  969k|   0     0 |1510414876
  1   2  96   0   1   0|  64k  966k|   0     0 |1510414877
  1   2  95   2   1   0|  65k  990k|   0    12k|1510414878
  1   2  97   0   1   0|  66k  994k|   0     0 |1510414879
  2   2  96   0   1   0|  64k  969k|   0     0 |1510414880
  1   2  96   0   1   0|  64k  971k|   0     0 |1510414881
  1   2  96   0   1   0|  66k  996k|   0     0 |1510414882
  1   2  95   1   1   0|  64k  972k|   0    12k|1510414883
  1   2  96   0   1   0|  62k  947k|   0     0 |1510414884
  1   2  97   0   1   0|  60k  913k|   0     0 |1510414885
  1   1  97   0   1   0|  59k  902k|   0     0 |1510414886
  1   2  97   0   1   0|  63k  954k|   0     0 |1510414887
  1   2  95   1   2   0|  64k  972k|   0    12k|1510414888
  1   2  97   0   1   0|  57k  869k|   0  4096B|1510414889
  1   2  96   0   1   0|  57k  870k|   0     0 |1510414890
  1   2  96   0   1   0|  61k  926k|   0     0 |1510414891
  1   2  96   0   1   0|  64k  978k|   0     0 |1510414892
  1   2  96   2   1   0|  64k  977k|   0    12k|1510414893
  1   2  96   0   1   0|  65k  984k|   0    24k|1510414894
  2   2  96   0   1   0|  65k  993k|   0     0 |1510414895
  1   2  96   0   1   0|  65k  985k|   0     0 |1510414896
  1   1  96   0   1   0|  63k  961k|   0     0 |1510414897
  1   2  94   2   1   0|  67k 1011k|   0    20k|1510414898
  1   2  96   0   2   0|  70k 1062k|   0     0 |1510414899
  2   2  96   0   1   0|  69k 1041k|   0     0 |1510414900
  1   2  96   0   1   0|  68k 1033k|   0     0 |1510414901
  2   2  96   0   1   0|  63k  958k|   0     0 |1510414902
  1   2  96   1   1   0|  64k  970k|   0    12k|1510414903
  1   2  97   0   1   0|  64k  974k|   0     0 |1510414904
  1   2  97   0   1   0|  65k  977k|   0     0 |1510414905
  1   1  96   0   1   0|  63k  960k|   0     0 |1510414906
  1   2  97   0   1   0|  66k 1002k|   0     0 |1510414907
  1   2  95   2   1   0|  68k 1026k|   0    12k|1510414908
  1   2  97   0   1   0|  69k 1046k|   0     0 |1510414909
  1   2  97   0   1   0|  64k  973k|   0     0 |1510414910
  1   2  97   0   1   0|  66k 1003k|   0     0 |1510414911
  1   2  96   0   1   0|  70k 1060k|   0     0 |1510414912
  1   2  95   1   1   0|  69k 1043k|   0    12k|1510414913
  1   2  96   0   1   0|  65k  980k|   0     0 |1510414914
  1   2  97   0   1   0|  63k  951k|   0     0 |1510414915
  1   1  97   0   0   0|  55k  833k|   0     0 |1510414916
