Throughput,Response time (ms),Queue time (ms),Queue length
1679.66666667,2588.05666667,116.696666667,2.33333333333
1723.33333333,2478.11666667,109.046666667,1.0
1729.0,2501.3,105.42,0.0
1719.33333333,2508.25666667,121.556666667,0.0
1782.0,2402.45333333,87.67,0.0
1688.0,2569.59333333,137.616666667,0.0
1743.0,2468.68666667,105.063333333,0.0
1751.66666667,2449.78333333,96.87,0.0
1713.66666667,2492.33666667,113.376666667,0.0
1740.66666667,2465.03666667,98.84,0.333333333333
1733.0,2523.68333333,107.336666667,0.0
1746.33333333,2448.26333333,108.326666667,0.0
1764.33333333,2419.54,95.7066666667,0.333333333333
1693.66666667,2522.29666667,113.716666667,0.0
1735.33333333,2482.34,111.813333333,0.0
1753.0,2456.96333333,109.813333333,0.0
1740.33333333,2449.06333333,107.306666667,0.0
1763.33333333,2454.23666667,98.6133333333,0.0
1736.66666667,2475.45,96.3,0.0
1756.66666667,2433.20666667,83.9333333333,0.0
1758.33333333,2444.84666667,94.11,0.0
1724.66666667,2504.91666667,119.19,0.333333333333
1710.0,2521.83,130.623333333,0.0
1746.33333333,2463.76333333,108.48,0.333333333333
1777.66666667,2451.43666667,96.5,0.0
1731.66666667,2486.43333333,104.946666667,0.0
1709.66666667,2510.4,119.47,1.0
1720.33333333,2484.26666667,106.983333333,1.33333333333
1703.33333333,2510.13666667,100.213333333,0.0
1722.66666667,2537.63,124.39,0.0
1722.33333333,2520.87333333,125.816666667,0.0
1749.66666667,2480.12,113.516666667,0.0
1747.33333333,2454.7,117.006666667,1.33333333333
1757.0,2444.54666667,109.576666667,0.0
1748.33333333,2454.18666667,106.316666667,0.0
1760.66666667,2441.1,113.23,0.0
1749.0,2464.53666667,102.926666667,0.0
1745.33333333,2463.80666667,109.403333333,0.0
1733.0,2483.9,117.586666667,0.0
1732.66666667,2495.19333333,107.48,0.333333333333
1742.66666667,2467.00666667,123.0,0.0
1743.66666667,2457.90666667,112.836666667,0.0
1738.66666667,2490.86333333,125.546666667,0.0
1725.66666667,2496.23,110.62,0.0
1761.0,2447.72333333,120.143333333,0.0
1750.33333333,2461.52333333,110.913333333,0.0
1762.66666667,2448.98,108.006666667,0.0
1745.0,2461.54,85.9166666667,0.0
1724.33333333,2498.57333333,106.78,0.0
1760.0,2460.20333333,96.87,0.0
1739.0,2464.37666667,103.98,3.33333333333
1726.33333333,2464.12333333,87.96,0.0
1752.33333333,2438.22333333,83.6233333333,1.33333333333
1725.66666667,2501.21333333,111.42,0.0
1783.0,2416.03,102.493333333,1.66666666667
1784.66666667,2470.30666667,112.84,0.0
1755.66666667,2468.97,88.7733333333,0.0
1738.33333333,2483.04333333,115.653333333,0.0
1732.33333333,2514.06333333,110.48,0.0
1759.66666667,2443.24666667,86.75,0.0
1755.0,2467.63333333,99.3166666667,0.333333333333
1705.0,2536.67333333,113.626666667,0.333333333333
1724.33333333,2516.17333333,101.95,0.0
1728.66666667,2501.91333333,94.7533333333,0.0
1711.0,2531.37333333,111.636666667,2.0
1735.66666667,2477.18666667,93.0,0.0
1702.33333333,2505.18333333,108.783333333,0.333333333333
1744.66666667,2478.77666667,130.233333333,0.0
1736.33333333,2491.40666667,120.97,0.0
1725.33333333,2503.12333333,111.326666667,0.0
1813.33333333,2470.57,96.3266666667,0.0
1745.66666667,2442.23333333,96.29,0.0
1738.33333333,2467.13333333,112.236666667,0.0
1713.0,2484.38666667,100.683333333,0.0
1763.33333333,2434.78,103.696666667,0.0
1728.66666667,2487.63666667,104.256666667,0.666666666667
1779.0,2441.87666667,106.013333333,0.0
1756.66666667,2450.20666667,86.9866666667,1.33333333333
1739.0,2479.36333333,107.056666667,0.0
1735.66666667,2495.19333333,100.193333333,0.0
