Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,5653.079166666666,162.76511679768663,4.952333333333333,0.1436478337444391
Total,5653.079166666666,162.76511679768663,4.952333333333333,0.1436478337444391
