Throughput,Latency
1710,4.69
1672,4.77
1677,4.77
1697,4.71
1721,4.64
1688,4.74
1648,4.83
1724,4.65
1659,4.8
1724,4.65
1718,4.65
1705,4.68
1723,4.64
1705,4.69
1721,4.64
1674,4.78
1768,4.52
1757,4.55
1714,4.66
1672,4.77
1640,4.87
1721,4.65
1728,4.62
1762,4.53
1677,4.77
1723,4.64
1681,4.75
1655,4.82
1671,4.79
1732,4.6
1736,4.61
1732,4.59
1674,4.81
1694,4.71
1657,4.81
1693,4.7
1659,4.85
1704,4.69
1710,4.67
1727,4.64
1614,4.94
1683,4.76
1647,4.85
1668,4.79
1739,4.6
1667,4.79
1711,4.68
1682,4.73
1739,4.61
1695,4.73
1646,4.84
1708,4.67
1722,4.66
1699,4.7
1714,4.67
1724,4.62
1653,4.84
1703,4.7
1724,4.63
1735,4.6
1666,4.8
1722,4.65
1668,4.77
1722,4.66
1752,4.55
1719,4.66
1715,4.66
1720,4.64
1688,4.73
1741,4.6
1750,4.56
1672,4.77
1720,4.66
1697,4.72
1731,4.61
1772,4.51
1711,4.67
1740,4.59
1770,4.51
1683,4.74
