SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
6921,0,0,0,6921,6921,2783.45,281.42,2478.20,0
6589,0,0,0,6589,6589,2732.64,177.84,2534.19,1
6245,0,0,0,6245,6245,2725.30,148.42,2554.21,0
7141,0,0,0,7141,7141,2637.02,202.17,2415.12,2
6661,0,0,0,6661,6661,2758.19,184.09,2550.74,0
6566,0,0,0,6566,6566,3025.96,223.91,2777.71,0
6709,0,0,0,6709,6709,2836.24,248.03,2568.42,0
6813,0,0,0,6813,6813,2696.32,168.66,2504.97,0
6787,0,0,0,6787,6787,2766.59,179.36,2563.40,0
6877,0,0,0,6877,6877,2664.12,203.13,2436.71,11
6978,0,0,0,6978,6978,2797.75,237.15,2537.52,0
7061,0,0,0,7061,7061,2637.89,185.85,2430.67,2
6607,0,0,0,6607,6607,3002.49,240.68,2735.85,19
6803,0,0,0,6803,6803,2703.11,172.80,2507.76,4
6426,0,0,0,6426,6426,2952.66,213.95,2716.57,0
7357,0,0,0,7357,7357,2515.93,177.75,2319.73,0
7082,0,0,0,7082,7082,2626.34,204.61,2398.44,0
6466,0,0,0,6466,6466,2927.25,213.18,2695.87,0
6122,0,0,0,6122,6122,2991.71,246.20,2717.16,8
5802,0,0,0,5802,5802,2573.21,150.66,2402.03,0
6542,0,0,0,6542,6542,2730.29,145.14,2561.07,0
6450,0,0,0,6450,6450,2798.49,193.08,2582.76,2
6489,0,0,0,6489,6489,2968.80,215.43,2714.56,3
7005,0,0,0,7005,7005,2746.50,202.00,2520.48,0
6583,0,0,0,6583,6583,2886.00,267.08,2592.58,0
7205,0,0,0,7205,7205,2610.33,180.02,2412.72,0
7997,0,0,0,7997,7997,2475.65,157.13,2299.22,0
7162,0,0,0,7162,7162,2706.78,257.89,2424.72,0
7240,0,0,0,7240,7240,2597.37,174.74,2399.59,0
7217,0,0,0,7217,7217,2531.97,200.91,2312.21,0
7298,0,0,0,7298,7298,2651.78,195.61,2436.05,4
6213,0,0,0,6213,6213,3092.13,314.21,2756.44,0
6894,0,0,0,6894,6894,2726.74,200.92,2504.42,0
7017,0,0,0,7017,7017,2748.63,156.76,2575.95,0
6631,0,0,0,6631,6631,2788.03,202.07,2566.39,0
7108,0,0,0,7108,7108,2681.11,167.06,2492.56,0
6723,0,0,0,6723,6723,2769.48,150.55,2599.33,0
7415,0,0,0,7415,7415,2494.23,135.15,2340.47,0
7137,0,0,0,7137,7137,2711.20,183.86,2503.32,0
6780,0,0,0,6780,6780,2765.22,160.44,2580.84,0
7623,0,0,0,7623,7623,2525.68,156.22,2349.01,0
7250,0,0,0,7250,7250,2621.26,202.48,2399.66,0
7164,0,0,0,7164,7164,2666.93,191.85,2458.10,0
7230,0,0,0,7230,7230,2704.35,171.30,2514.42,0
6664,0,0,0,6664,6664,2850.46,332.70,2498.48,0
7543,0,0,0,7543,7543,2406.32,190.64,2194.89,0
7090,0,0,0,7090,7090,2585.71,170.19,2395.92,0
6893,0,0,0,6893,6893,2678.84,131.55,2525.59,0
7128,0,0,0,7128,7128,2612.31,188.95,2399.58,3
6845,0,0,0,6845,6845,2847.05,200.17,2627.86,0
7117,0,0,0,7117,7117,2594.40,189.92,2383.79,5
7030,0,0,0,7030,7030,2656.70,170.89,2466.88,1
7454,0,0,0,7454,7454,2587.52,158.07,2409.67,1
6558,0,0,0,6558,6558,2906.97,171.03,2703.94,11
6300,0,0,0,6300,6300,2973.16,201.43,2752.23,0
6733,0,0,0,6733,6733,2767.37,179.49,2566.65,0
6856,0,0,0,6856,6856,2892.65,216.24,2656.48,0
7142,0,0,0,7142,7142,2644.04,162.09,2461.09,0
6719,0,0,0,6719,6719,2785.99,149.45,2616.69,11
6610,0,0,0,6610,6610,2757.66,175.07,2563.00,2
7518,0,0,0,7518,7518,2583.09,184.67,2376.71,0
6557,0,0,0,6557,6557,2816.71,245.87,2540.63,0
6761,0,0,0,6761,6761,2732.75,124.00,2581.73,0
6887,0,0,0,6887,6887,2823.46,229.27,2573.63,0
6226,0,0,0,6226,6226,2868.14,200.21,2648.10,0
6965,0,0,0,6965,6965,2769.93,163.82,2583.07,0
7199,0,0,0,7199,7199,2569.31,176.42,2369.50,0
6476,0,0,0,6476,6476,2870.59,161.79,2684.70,0
7226,0,0,0,7226,7226,2588.03,165.55,2403.12,14
6810,0,0,0,6810,6810,2717.37,183.55,2514.91,0
6983,0,0,0,6983,6983,2694.75,192.92,2483.43,0
4556,0,0,0,4556,4556,3459.72,193.93,3242.22,0
2084,0,0,0,2084,2084,8308.89,188.30,8104.22,0
6990,0,0,0,6990,6990,2811.08,200.40,2589.63,0
7525,0,0,0,7525,7525,2536.23,186.81,2329.94,0
7197,0,0,0,7197,7197,2653.08,207.97,2427.54,0
6624,0,0,0,6624,6624,2805.38,235.03,2549.99,0
6370,0,0,0,6370,6370,3075.19,193.43,2847.32,0
6085,0,0,0,6085,6085,2879.89,185.85,2671.29,0
6720,0,0,0,6720,6720,2718.66,210.61,2484.48,0
