Throughput,Latency
3353,4.77
3394,4.71
3508,4.56
3505,4.55
3433,4.65
3401,4.71
3436,4.66
3522,4.53
3390,4.71
3379,4.73
3398,4.71
3416,4.68
3402,4.71
3337,4.79
3457,4.61
3468,4.62
3413,4.67
3397,4.71
3331,4.79
3388,4.72
3431,4.66
3418,4.67
3510,4.55
3531,4.53
3551,4.51
3436,4.65
3479,4.6
3459,4.61
3375,4.75
3461,4.61
3446,4.65
3350,4.77
3499,4.57
3448,4.63
3277,4.87
3408,4.7
3325,4.8
3386,4.73
3387,4.72
3414,4.68
3412,4.68
3423,4.66
3441,4.65
3405,4.69
3384,4.73
3419,4.68
3397,4.7
3350,4.78
3383,4.72
3439,4.66
3392,4.71
3446,4.64
3420,4.67
3429,4.65
3497,4.57
3426,4.67
3420,4.68
3469,4.6
3397,4.71
3383,4.73
3416,4.68
3433,4.65
3454,4.63
3371,4.73
3462,4.61
3517,4.55
3386,4.73
3642,4.39
3596,4.44
3555,4.5
3581,4.46
3708,4.32
3436,4.65
3508,4.56
3631,4.41
3602,4.43
3667,4.35
3626,4.42
3461,4.61
3388,4.71
