Throughput,Latency
3374,4.73
3438,4.66
3369,4.75
3466,4.6
3330,4.8
3447,4.63
3308,4.83
3382,4.71
3409,4.71
3422,4.67
3389,4.72
3318,4.83
3429,4.64
3360,4.77
3387,4.72
3435,4.65
3368,4.75
3386,4.72
3492,4.58
3624,4.4
3514,4.55
3353,4.74
3383,4.74
3628,4.4
3599,4.45
3357,4.76
3442,4.64
3467,4.61
3617,4.42
3638,4.39
3517,4.56
3594,4.44
3422,4.68
3465,4.61
3576,4.47
3588,4.47
3638,4.38
3653,4.38
3500,4.57
3413,4.67
3396,4.71
3426,4.67
3459,4.62
3512,4.55
3410,4.68
3412,4.69
3291,4.85
3390,4.72
3148,5.08
3357,4.76
3445,4.64
3522,4.52
3402,4.69
3401,4.71
3431,4.66
3492,4.57
3580,4.47
3377,4.73
3382,4.73
3360,4.76
3455,4.62
3511,4.56
3447,4.64
3400,4.7
3377,4.73
3332,4.8
3339,4.78
3431,4.66
3421,4.66
3445,4.64
3514,4.55
3466,4.59
3442,4.66
3474,4.59
3392,4.73
3521,4.54
3437,4.64
3597,4.46
3606,4.42
3494,4.57
