Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,2807.4875,97.352939239,65.990313,2.20623767308,0.0,0.0,2807.4875,0.0,2807.4875,180.6375,3.70167170583,63.193170875,2.11226611902,2.7614105,0.094078577202
1,Total,2807.4875,97.352939239,65.990313,2.20623767308,0.0,0.0,2807.4875,0.0,2807.4875,180.6375,3.70167170583,63.193170875,2.11226611902,2.7614105,0.094078577202
2,1,2787.5375,116.227509734,66.667334125,2.74630664754,0.0,0.0,2787.5375,0.0,2787.5375,180.45,3.62445980261,63.842697125,2.62999307215,2.79013925,0.116894890705
2,Total,2787.5375,116.227509734,66.667334125,2.74630664754,0.0,0.0,2787.5375,0.0,2787.5375,180.45,3.62445980261,63.842697125,2.62999307215,2.79013925,0.116894890705
3,1,2818.4625,97.3557932261,65.922737875,2.20869611728,0.0,0.0,2818.4625,0.0,2818.4625,181.325,3.08846363018,63.129345625,2.1119586499,2.76001575,0.0971791205602
3,Total,2818.4625,97.3557932261,65.922737875,2.20869611728,0.0,0.0,2818.4625,0.0,2818.4625,181.325,3.08846363018,63.129345625,2.1119586499,2.76001575,0.0971791205602
Total,Total,2804.49583333,56.9255440316,66.1934616667,1.31513739661,0.0,0.0,2804.49583333,0.0,2804.49583333,180.804166667,1.93980710831,63.3884045417,1.25947815743,2.77052183333,0.0559776336259
