  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0   6157      0       0   6157   5435   2653.59   477.05   2144.60      0
     0   6717      0       0   6717   5886   2558.50   491.06   2044.08     13
     0   6801      0       0   6801   6119   2515.81   494.02   2000.72      0
     0   6036      0       0   6036   5376   2749.28   538.99   2179.72      1
     0   6312      0       0   6312   5548   2586.24   431.16   2119.35      0
     0   6522      0       0   6522   5691   2560.89   481.37   2058.14      8
     0   6522      0       0   6522   5753   2533.01   449.25   2059.08      2
     0   6009      0       0   6009   5402   2513.62   463.80   2027.64      1
     0   5952      0       0   5952   5454   2497.74   422.64   2047.49      0
     0   5287      0       0   5287   4862   2446.13   487.49   1929.57      5
     0   6457      0       0   6457   5886   2515.28   449.11   2044.36      0
     0   6552      0       0   6552   5914   2496.05   450.68   2021.12      0
     0   6401      0       0   6401   5851   2552.63   436.92   2093.23      0
     0   6430      0       0   6430   5859   2585.76   480.72   2083.87      0
     0   6468      0       0   6468   5793   2500.60   436.91   2041.01      0
     0   6291      0       0   6291   5638   2711.25   471.67   2214.63      0
     0   6059      0       0   6059   5474   2865.64   545.53   2293.05     12
     0   6171      0       0   6171   5519   2684.75   479.83   2181.95     10
     0   6066      0       0   6066   5359   2704.37   490.77   2192.55      8
     0   6318      0       0   6318   5524   2634.73   496.91   2113.66      5
     0   6124      0       0   6124   5381   2636.05   461.91   2147.19     10
     0   6435      0       0   6435   5688   2736.25   552.99   2158.91      0
     0   6230      0       0   6230   5539   2651.13   479.17   2143.89      0
     0   6410      0       0   6410   5771   2492.46   439.88   2030.45      0
     0   6403      0       0   6403   5741   2467.87   405.37   2042.83      1
     0   6154      0       0   6154   5480   2663.44   415.03   2229.15      0
     0   7014      0       0   7014   6234   2386.31   391.40   1977.85      0
     0   6445      0       0   6445   5728   2423.00   417.22   1987.17      0
     0   6684      0       0   6684   5951   2437.69   414.89   1999.51      0
     0   6536      0       0   6536   5835   2515.22   419.89   2072.22      3
     0   6642      0       0   6642   5926   2553.63   445.01   2085.28      0
     0   6067      0       0   6067   5436   2695.65   430.68   2241.78      2
     0   6390      0       0   6390   5661   2693.82   499.34   2175.60      0
     0   6363      0       0   6363   5676   2638.18   499.88   2113.14     10
     0   6246      0       0   6246   5542   2579.58   451.03   2106.10      0
     0   6514      0       0   6514   5819   2456.95   415.33   2021.90     10
     0   6281      0       0   6281   5586   2715.84   506.78   2181.57      0
     0   6860      0       0   6860   6126   2446.75   393.93   2029.80      0
     0   6671      0       0   6671   5942   2481.90   454.98   2004.58      0
     0   6694      0       0   6694   5975   2409.40   423.39   1963.10      0
     0   6690      0       0   6690   5986   2462.06   428.09   2011.37      0
     0   6565      0       0   6565   5851   2592.46   486.83   2087.88      3
     0   6788      0       0   6788   6031   2447.86   440.40   1989.06      3
     0   6918      0       0   6918   6133   2377.26   407.98   1946.64     10
     0   6603      0       0   6603   5854   2364.35   392.73   1948.81      2
     0   6479      0       0   6479   5767   2587.11   484.51   2082.87      0
     0   6360      0       0   6360   5643   2712.95   536.81   2150.02      0
     0   6612      0       0   6612   5895   2571.87   475.66   2074.17      4
     0   6709      0       0   6709   5982   2618.76   507.85   2087.28      0
     0   6602      0       0   6602   5864   2569.24   494.39   2052.90      0
     0   6463      0       0   6463   5725   2639.93   471.45   2144.35      0
     0   6476      0       0   6476   5746   2653.70   518.62   2112.25      0
     0   6658      0       0   6658   5942   2484.93   459.65   2003.47      0
     0   5899      0       0   5899   5266   2839.02   465.90   2347.68      2
     0   6693      0       0   6693   5979   2433.40   419.84   1990.22      2
     0   6614      0       0   6614   5942   2626.21   477.30   2131.53      0
     0   6321      0       0   6321   5706   2498.68   439.28   2036.02     10
     0   6488      0       0   6488   5853   2529.46   482.41   2030.87      0
     0   6668      0       0   6668   6033   2558.57   509.96   2029.70      0
     0   6444      0       0   6444   5794   2633.97   511.91   2103.29      0
     0   6790      0       0   6790   6096   2581.62   485.10   2076.56      0
     0   6405      0       0   6405   5713   2740.24   540.07   2178.40      0
     0   7145      0       0   7145   6351   2382.44   414.76   1944.35      4
     0   6456      0       0   6456   5748   2625.94   457.04   2143.76      6
     0   6248      0       0   6248   5531   2697.60   474.37   2185.82      2
     0   6665      0       0   6665   5922   2561.68   492.88   2046.64     10
     0   6416      0       0   6416   5713   2560.40   488.03   2053.30      0
     0   8263      0       0   8263   7382   2539.58   440.13   2078.14      2
     0   6334      0       0   6334   5639   2400.62   382.61   1988.39      0
     0   6496      0       0   6496   5790   2462.22   397.10   2040.27      0
     0   6396      0       0   6396   5716   2575.14   429.34   2119.88     12
     0   5992      0       0   5992   5365   2643.70   490.22   2129.74      0
     0   6575      0       0   6575   5855   2484.44   443.70   2021.29      6
     0   6471      0       0   6471   5757   2671.31   530.70   2118.34      0
     0   6480      0       0   6480   5774   2607.17   511.66   2074.50      3
     0   6357      0       0   6357   5649   2628.81   516.45   2088.19      1
     0   6548      0       0   6548   5797   2680.19   523.30   2136.82     10
     0   6125      0       0   6125   5450   2601.94   496.36   2083.97      1
     0   6711      0       0   6711   5971   2580.07   490.29   2065.44      9
     0   6506      0       0   6506   5797   2555.16   478.98   2053.79      0
