Throughput,Latency
3702,8.63
3577,8.94
3651,8.77
3655,8.75
3715,8.6
3636,8.78
3726,8.59
3599,8.88
3745,8.51
3637,8.81
3693,8.67
3645,8.77
3781,8.46
3719,8.6
3639,8.78
3672,8.72
3661,8.72
3595,8.9
3689,8.67
3714,8.61
3602,8.86
3691,8.67
3667,8.72
3734,8.56
3618,8.83
3669,8.72
3657,8.75
3608,8.86
3718,8.59
3751,8.53
3644,8.77
3613,8.84
3659,8.75
3612,8.85
3660,8.73
3574,8.95
3614,8.84
3753,8.52
3591,8.9
3598,8.85
3806,8.43
3757,8.51
3626,8.8
3740,8.57
3668,8.71
3735,8.55
3748,8.52
3693,8.67
3648,8.76
3637,8.78
3680,8.69
3701,8.64
3578,8.93
3611,8.87
3540,9.02
3677,8.7
3676,8.7
3638,8.77
3589,8.92
3636,8.79
3634,8.81
3651,8.74
3659,8.74
3645,8.77
3588,8.91
3656,8.74
3554,9.01
3580,8.93
3631,8.81
3638,8.77
3549,9.02
3626,8.82
3660,8.71
3609,8.87
3671,8.71
3650,8.77
3707,8.61
3709,8.62
3707,8.63
3676,8.69
